,6120598100,6120598850,6120598960,6120605740,6120606050,6120606730,6120607410,6121200440,6121200940,6121202460,6121202940,6121203440,6121204310,6121206750
6120598100,0.0,388.813903809,388.813903809,541.57598877,439.037658691,747.871032715,747.871032715,136.611679077,59.7700500488,440.155151367,276.048400879,416.131774902,275.560424805,1074.07720947
6120598850,388.813903809,0.0,0.0,152.762084961,50.2237548828,359.057128906,359.057128906,525.425582886,448.583953857,51.3412475586,112.76550293,27.3178710938,113.253479004,685.263305664
6120598960,388.813903809,0.0,0.0,152.762084961,50.2237548828,359.057128906,359.057128906,525.425582886,448.583953857,51.3412475586,112.76550293,27.3178710938,113.253479004,685.263305664
6120605740,541.57598877,152.762084961,152.762084961,0.0,102.538330078,206.295043945,206.295043945,678.187667847,601.346038818,101.420837402,265.527587891,125.444213867,266.015563965,532.501220703
6120606050,439.037658691,50.2237548828,50.2237548828,102.538330078,0.0,308.833374023,308.833374023,575.649337769,498.80770874,1.11749267578,162.989257812,22.9058837891,163.477233887,635.039550781
6120606730,747.871032715,359.057128906,359.057128906,206.295043945,308.833374023,0.0,0.0,884.482711792,807.641082764,307.715881348,471.822631836,331.739257812,472.31060791,326.206176758
6120607410,747.871032715,359.057128906,359.057128906,206.295043945,308.833374023,0.0,0.0,884.482711792,807.641082764,307.715881348,471.822631836,331.739257812,472.31060791,326.206176758
6121200440,136.611679077,525.425582886,525.425582886,678.187667847,575.649337769,884.482711792,884.482711792,0.0,76.8416290283,576.766830444,412.660079956,552.743453979,412.172103882,1210.68888855
6121200940,59.7700500488,448.583953857,448.583953857,601.346038818,498.80770874,807.641082764,807.641082764,76.8416290283,0.0,499.925201416,335.818450928,475.901824951,335.330474854,1133.84725952
6121202460,440.155151367,51.3412475586,51.3412475586,101.420837402,1.11749267578,307.715881348,307.715881348,576.766830444,499.925201416,0.0,164.106750488,24.0233764648,164.594726562,633.922058105
6121202940,276.048400879,112.76550293,112.76550293,265.527587891,162.989257812,471.822631836,471.822631836,412.660079956,335.818450928,164.106750488,0.0,140.083374023,0.487976074219,798.028808594
6121203440,416.131774902,27.3178710938,27.3178710938,125.444213867,22.9058837891,331.739257812,331.739257812,552.743453979,475.901824951,24.0233764648,140.083374023,0.0,140.571350098,657.94543457
6121204310,275.560424805,113.253479004,113.253479004,266.015563965,163.477233887,472.31060791,472.31060791,412.172103882,335.330474854,164.594726562,0.487976074219,140.571350098,0.0,798.516784668
6121206750,1074.07720947,685.263305664,685.263305664,532.501220703,635.039550781,326.206176758,326.206176758,1210.68888855,1133.84725952,633.922058105,798.028808594,657.94543457,798.516784668,0.0
