,6120614540,6120615910,6120616210,6121210760
6120614540,0.0,0.0,0.0,0.0
6120615910,0.0,0.0,1.49765146413e-16,-2.99530292826e-16
6120616210,0.0,1.49765146413e-16,0.0,0.0
6121210760,0.0,-2.99530292826e-16,0.0,0.0
