,6120614540,6120615910,6120616210,6121210760
6120614540,0.0,384.992736816,654.770202637,154.218353271
6120615910,384.992736816,0.0,269.77746582,539.211090088
6120616210,654.770202637,269.77746582,0.0,808.988555908
6121210760,154.218353271,539.211090088,808.988555908,0.0
