,6120567450,6120567510,6120568410,6120568770,6120568880,6120570650,6120571140,6120571570,6120571880,6120573210,6120573300,6120573940,6120574120,6120574370,6120574620,6120574640,6120575370,6120576400,6120576470,6120576590,6120576880,6120577110,6120577210,6120577350,6120577660,6120578320,6120578330,6120578800,6120580600,6120580800,6120580870,6120581550,6120584080,6120592090,6120592510,6120593780,6120597290,6120597480,6120597620,6121188510,6121188950,6121189430,6121193530,6121194080,6121194120,6121196080,6121196680,6121197960,6121198670
6120567450,0.0,4.2904052734375,62.593017578125,317.823486328125,317.823486328125,96.66424560546875,383.23858642578125,156.06646728515625,198.80126953125,107.99029541015625,107.99029541015625,259.08795166015625,157.71270751953125,429.11322021484375,195.8408203125,287.7523193359375,461.508544921875,287.03668212890625,287.03668212890625,104.68853759765625,43.1136474609375,74.99237060546875,74.99237060546875,75.26275634765625,43.1136474609375,516.791015625,473.82879638671875,26.95465087890625,8.604278564453125,349.8173828125,349.8173828125,61.86285400390625,32.61163330078125,38.498779296875,38.498779296875,60.003936767578125,12.171844482421875,3.16766357421875,33.6331787109375,563.3244018554688,54.4189453125,98.5152587890625,516.791015625,348.90350341796875,61.84344482421875,131.34527587890625,101.15469360351562,25.48126220703125,43.71514892578125
6120567510,4.2904052734375,0.0,66.8834228515625,322.1138916015625,322.1138916015625,100.95465087890625,387.52899169921875,160.35687255859375,203.0916748046875,112.28070068359375,112.28070068359375,263.37835693359375,162.00311279296875,433.40362548828125,200.1312255859375,292.042724609375,465.7989501953125,291.32708740234375,291.32708740234375,108.97894287109375,47.404052734375,79.28277587890625,79.28277587890625,79.55316162109375,47.404052734375,521.0814208984375,478.11920166015625,31.24505615234375,4.313873291015625,354.1077880859375,354.1077880859375,57.57244873046875,36.90203857421875,34.2083740234375,34.2083740234375,55.713531494140625,7.881439208984375,7.45806884765625,29.3427734375,567.6148071289062,50.1285400390625,102.8056640625,521.0814208984375,353.19390869140625,57.55303955078125,135.63568115234375,105.44509887695312,29.77166748046875,39.42474365234375
6120568410,62.593017578125,66.8834228515625,0.0,255.23046875,255.23046875,34.07122802734375,320.64556884765625,93.47344970703125,136.208251953125,45.39727783203125,45.39727783203125,196.49493408203125,95.11968994140625,366.52020263671875,133.247802734375,225.1593017578125,398.91552734375,224.44366455078125,224.44366455078125,42.09552001953125,19.4793701171875,12.39935302734375,12.39935302734375,12.66973876953125,19.4793701171875,454.197998046875,411.23577880859375,35.63836669921875,71.19729614257812,287.224365234375,287.224365234375,124.45587158203125,29.98138427734375,101.091796875,101.091796875,122.59695434570312,74.76486206054688,59.42535400390625,96.2261962890625,500.73138427734375,117.011962890625,35.9222412109375,454.197998046875,286.31048583984375,124.43646240234375,68.75225830078125,38.561676025390625,37.11175537109375,106.30816650390625
6120568770,317.823486328125,322.1138916015625,255.23046875,0.0,0.0,221.15924072265625,65.41510009765625,161.75701904296875,119.022216796875,209.83319091796875,209.83319091796875,58.73553466796875,160.11077880859375,111.28973388671875,121.982666015625,30.0711669921875,143.68505859375,30.78680419921875,30.78680419921875,213.13494873046875,274.7098388671875,242.83111572265625,242.83111572265625,242.56072998046875,274.7098388671875,198.967529296875,156.00531005859375,290.86883544921875,326.4277648925781,31.993896484375,31.993896484375,379.68634033203125,285.21185302734375,356.322265625,356.322265625,377.8274230957031,329.9953308105469,314.65582275390625,351.4566650390625,245.50091552734375,372.242431640625,219.3082275390625,198.967529296875,31.08001708984375,379.66693115234375,186.47821044921875,216.66879272460938,292.34222412109375,361.53863525390625
6120568880,317.823486328125,322.1138916015625,255.23046875,0.0,0.0,221.15924072265625,65.41510009765625,161.75701904296875,119.022216796875,209.83319091796875,209.83319091796875,58.73553466796875,160.11077880859375,111.28973388671875,121.982666015625,30.0711669921875,143.68505859375,30.78680419921875,30.78680419921875,213.13494873046875,274.7098388671875,242.83111572265625,242.83111572265625,242.56072998046875,274.7098388671875,198.967529296875,156.00531005859375,290.86883544921875,326.4277648925781,31.993896484375,31.993896484375,379.68634033203125,285.21185302734375,356.322265625,356.322265625,377.8274230957031,329.9953308105469,314.65582275390625,351.4566650390625,245.50091552734375,372.242431640625,219.3082275390625,198.967529296875,31.08001708984375,379.66693115234375,186.47821044921875,216.66879272460938,292.34222412109375,361.53863525390625
6120570650,96.66424560546875,100.95465087890625,34.07122802734375,221.15924072265625,221.15924072265625,0.0,286.5743408203125,59.4022216796875,102.13702392578125,11.3260498046875,11.3260498046875,162.4237060546875,61.0484619140625,332.448974609375,99.17657470703125,191.08807373046875,364.84429931640625,190.3724365234375,190.3724365234375,8.0242919921875,53.55059814453125,21.671875,21.671875,21.4014892578125,53.55059814453125,420.12677001953125,377.16455078125,69.7095947265625,105.26852416992188,253.15313720703125,253.15313720703125,158.527099609375,64.0526123046875,135.16302490234375,135.16302490234375,156.66818237304688,108.83609008789062,93.49658203125,130.29742431640625,466.66015625,151.08319091796875,1.85101318359375,420.12677001953125,252.2392578125,158.5076904296875,34.6810302734375,4.490447998046875,71.1829833984375,140.37939453125
6120571140,383.23858642578125,387.52899169921875,320.64556884765625,65.41510009765625,65.41510009765625,286.5743408203125,0.0,227.172119140625,184.43731689453125,275.248291015625,275.248291015625,124.150634765625,225.52587890625,45.8746337890625,187.39776611328125,95.48626708984375,78.26995849609375,96.201904296875,96.201904296875,278.550048828125,340.12493896484375,308.2462158203125,308.2462158203125,307.975830078125,340.12493896484375,133.55242919921875,90.5902099609375,356.283935546875,391.8428649902344,33.42120361328125,33.42120361328125,445.1014404296875,350.626953125,421.73736572265625,421.73736572265625,443.2425231933594,395.4104309082031,380.0709228515625,416.87176513671875,180.0858154296875,437.65753173828125,284.72332763671875,133.55242919921875,34.3350830078125,445.08203125,251.893310546875,282.0838928222656,357.75732421875,426.9537353515625
6120571570,156.06646728515625,160.35687255859375,93.47344970703125,161.75701904296875,161.75701904296875,59.4022216796875,227.172119140625,0.0,42.73480224609375,48.076171875,48.076171875,103.021484375,1.646240234375,273.0467529296875,39.77435302734375,131.68585205078125,305.44207763671875,130.97021484375,130.97021484375,51.3779296875,112.95281982421875,81.0740966796875,81.0740966796875,80.8037109375,112.95281982421875,360.72454833984375,317.7623291015625,129.11181640625,164.67074584960938,193.75091552734375,193.75091552734375,217.9293212890625,123.454833984375,194.56524658203125,194.56524658203125,216.07040405273438,168.23831176757812,152.8988037109375,189.69964599609375,407.2579345703125,210.48541259765625,57.55120849609375,360.72454833984375,192.8370361328125,217.909912109375,24.72119140625,54.911773681640625,130.585205078125,199.7816162109375
6120571880,198.80126953125,203.0916748046875,136.208251953125,119.022216796875,119.022216796875,102.13702392578125,184.43731689453125,42.73480224609375,0.0,90.81097412109375,90.81097412109375,60.28668212890625,41.08856201171875,230.31195068359375,2.96044921875,88.9510498046875,262.707275390625,88.23541259765625,88.23541259765625,94.11273193359375,155.6876220703125,123.80889892578125,123.80889892578125,123.53851318359375,155.6876220703125,317.98974609375,275.02752685546875,171.84661865234375,207.40554809570312,151.01611328125,151.01611328125,260.66412353515625,166.18963623046875,237.300048828125,237.300048828125,258.8052062988281,210.97311401367188,195.63360595703125,232.4344482421875,364.52313232421875,253.22021484375,100.2860107421875,317.98974609375,150.10223388671875,260.64471435546875,67.45599365234375,97.64657592773438,173.32000732421875,242.51641845703125
