,6120564160,6120564170,6120566520,6120567370,6121184840,6121187780
6120564160,,0.0,3.196360753341642,4.479252905584146,1.182846810172677,5.1742448394801
6120564170,0.0,,3.168211331400359,4.450812843399029,1.1768907849922925,5.137017655869869
6120566520,3.196360753341642,3.168211331400359,,4.910781609379608,2.3531817386363576,7.414991554978625
6120567370,4.479252905584146,4.450812843399029,4.910781609379608,,4.147167052666732,1.8679263037982625
6121184840,1.182846810172677,1.1768907849922925,2.3531817386363576,4.147167052666732,,4.18486893794004
6121187780,5.1742448394801,5.137017655869869,7.414991554978625,1.8679263037982625,4.18486893794004,
