,6120280620,6120281960,6120282410,6120284420,6120288410,6120289810,6120290910,6120291310,6120292900,6120294000,6120295540,6120299460,6120301980,6120302560,6120303670,6120310070,6120311380,6120312380,6120315090,6120323490,6121071030,6121082370,6121083020,6121083550,6121086420,6121087370
6120280620,0.0,628.940795898,815.137817383,815.137817383,827.669311523,1328.44714355,1831.66223145,1988.86755371,1988.86755371,2851.83728027,341.151184082,2841.43395996,3438.81384277,2811.94372559,2782.83239746,5995.14245605,5440.08483887,4620.70397949,4620.70397949,2910.8236084,663.595458984,3496.92028809,2649.59460449,4231.10290527,3438.31335449,4610.9041748
6120281960,628.940795898,0.0,186.197021484,186.197021484,198.728515625,699.506347656,1202.72143555,1359.92675781,1359.92675781,2222.89648438,970.09197998,2212.49316406,2809.87304688,2183.00292969,2153.89160156,5366.20166016,4811.14404297,3991.76318359,3991.76318359,2281.8828125,34.6546630859,2867.97949219,2020.65380859,3602.16210938,2809.37255859,3981.96337891
6120282410,815.137817383,186.197021484,0.0,0.0,12.5314941406,513.309326172,1016.52441406,1173.72973633,1173.72973633,2036.69946289,1156.28900146,2026.29614258,2623.67602539,1996.8059082,1967.69458008,5180.00463867,4624.94702148,3805.56616211,3805.56616211,2095.68579102,151.542358398,2681.7824707,1834.45678711,3415.96508789,2623.17553711,3795.76635742
6120284420,815.137817383,186.197021484,0.0,0.0,12.5314941406,513.309326172,1016.52441406,1173.72973633,1173.72973633,2036.69946289,1156.28900146,2026.29614258,2623.67602539,1996.8059082,1967.69458008,5180.00463867,4624.94702148,3805.56616211,3805.56616211,2095.68579102,151.542358398,2681.7824707,1834.45678711,3415.96508789,2623.17553711,3795.76635742
6120288410,827.669311523,198.728515625,12.5314941406,12.5314941406,0.0,500.777832031,1003.99291992,1161.19824219,1161.19824219,2024.16796875,1168.82049561,2013.76464844,2611.14453125,1984.27441406,1955.16308594,5167.47314453,4612.41552734,3793.03466797,3793.03466797,2083.15429688,164.073852539,2669.25097656,1821.92529297,3403.43359375,2610.64404297,3783.23486328
6120289810,1328.44714355,699.506347656,513.309326172,513.309326172,500.777832031,0.0,503.215087891,660.420410156,660.420410156,1523.39013672,1669.59832764,1512.98681641,2110.36669922,1483.49658203,1454.38525391,4666.6953125,4111.63769531,3292.25683594,3292.25683594,1582.37646484,664.85168457,2168.47314453,1321.14746094,2902.65576172,2109.86621094,3282.45703125
6120290910,1831.66223145,1202.72143555,1016.52441406,1016.52441406,1003.99291992,503.215087891,0.0,157.205322266,157.205322266,1020.17504883,2172.81341553,1009.77172852,1607.15161133,980.281494141,951.170166016,4163.48022461,3608.42260742,2789.04174805,2789.04174805,1079.16137695,1168.06677246,1665.25805664,817.932373047,2399.44067383,1606.65112305,2779.24194336
6120291310,1988.86755371,1359.92675781,1173.72973633,1173.72973633,1161.19824219,660.420410156,157.205322266,0.0,0.0,862.969726562,2330.01873779,852.56640625,1449.94628906,823.076171875,793.96484375,4006.27490234,3451.21728516,2631.83642578,2631.83642578,921.956054688,1325.27209473,1508.05273438,660.727050781,2242.23535156,1449.44580078,2622.03662109
6120292900,1988.86755371,1359.92675781,1173.72973633,1173.72973633,1161.19824219,660.420410156,157.205322266,0.0,0.0,862.969726562,2330.01873779,852.56640625,1449.94628906,823.076171875,793.96484375,4006.27490234,3451.21728516,2631.83642578,2631.83642578,921.956054688,1325.27209473,1508.05273438,660.727050781,2242.23535156,1449.44580078,2622.03662109
6120294000,2851.83728027,2222.89648438,2036.69946289,2036.69946289,2024.16796875,1523.39013672,1020.17504883,862.969726562,862.969726562,0.0,3192.98846436,10.4033203125,586.9765625,39.8935546875,69.0048828125,3143.30517578,2588.24755859,1768.86669922,1768.86669922,58.986328125,2188.24182129,645.083007812,202.242675781,1379.265625,586.476074219,1759.06689453
6120295540,341.151184082,970.09197998,1156.28900146,1156.28900146,1168.82049561,1669.59832764,2172.81341553,2330.01873779,2330.01873779,3192.98846436,0.0,3182.58514404,3779.96502686,3153.09490967,3123.98358154,6336.29364014,5781.23602295,4961.85516357,4961.85516357,3251.97479248,1004.74664307,3838.07147217,2990.74578857,4572.25408936,3779.46453857,4952.05535889
6120299460,2841.43395996,2212.49316406,2026.29614258,2026.29614258,2013.76464844,1512.98681641,1009.77172852,852.56640625,852.56640625,10.4033203125,3182.58514404,0.0,597.379882812,29.490234375,58.6015625,3153.70849609,2598.65087891,1779.27001953,1779.27001953,69.3896484375,2177.83850098,655.486328125,191.839355469,1389.66894531,596.879394531,1769.47021484
6120301980,3438.81384277,2809.87304688,2623.67602539,2623.67602539,2611.14453125,2110.36669922,1607.15161133,1449.94628906,1449.94628906,586.9765625,3779.96502686,597.379882812,0.0,626.870117188,655.981445312,2556.32861328,2001.27099609,1181.89013672,1181.89013672,527.990234375,2775.21838379,58.1064453125,789.219238281,792.2890625,0.50048828125,1172.09033203
6120302560,2811.94372559,2183.00292969,1996.8059082,1996.8059082,1984.27441406,1483.49658203,980.281494141,823.076171875,823.076171875,39.8935546875,3153.09490967,29.490234375,626.870117188,0.0,29.111328125,3183.19873047,2628.14111328,1808.76025391,1808.76025391,98.8798828125,2148.3482666,684.9765625,162.349121094,1419.15917969,626.369628906,1798.96044922
6120303670,2782.83239746,2153.89160156,1967.69458008,1967.69458008,1955.16308594,1454.38525391,951.170166016,793.96484375,793.96484375,69.0048828125,3123.98358154,58.6015625,655.981445312,29.111328125,0.0,3212.31005859,2657.25244141,1837.87158203,1837.87158203,127.991210938,2119.23693848,714.087890625,133.237792969,1448.27050781,655.480957031,1828.07177734
6120310070,5995.14245605,5366.20166016,5180.00463867,5180.00463867,5167.47314453,4666.6953125,4163.48022461,4006.27490234,4006.27490234,3143.30517578,6336.29364014,3153.70849609,2556.32861328,3183.19873047,3212.31005859,0.0,555.057617188,1374.43847656,1374.43847656,3084.31884766,5331.54699707,2498.22216797,3345.54785156,1764.03955078,2556.82910156,1384.23828125
6120311380,5440.08483887,4811.14404297,4624.94702148,4624.94702148,4612.41552734,4111.63769531,3608.42260742,3451.21728516,3451.21728516,2588.24755859,5781.23602295,2598.65087891,2001.27099609,2628.14111328,2657.25244141,555.057617188,0.0,819.380859375,819.380859375,2529.26123047,4776.48937988,1943.16455078,2790.49023438,1208.98193359,2001.77148438,829.180664062
6120312380,4620.70397949,3991.76318359,3805.56616211,3805.56616211,3793.03466797,3292.25683594,2789.04174805,2631.83642578,2631.83642578,1768.86669922,4961.85516357,1779.27001953,1181.89013672,1808.76025391,1837.87158203,1374.43847656,819.380859375,0.0,0.0,1709.88037109,3957.10852051,1123.78369141,1971.109375,389.601074219,1182.390625,9.7998046875
6120315090,4620.70397949,3991.76318359,3805.56616211,3805.56616211,3793.03466797,3292.25683594,2789.04174805,2631.83642578,2631.83642578,1768.86669922,4961.85516357,1779.27001953,1181.89013672,1808.76025391,1837.87158203,1374.43847656,819.380859375,0.0,0.0,1709.88037109,3957.10852051,1123.78369141,1971.109375,389.601074219,1182.390625,9.7998046875
6120323490,2910.8236084,2281.8828125,2095.68579102,2095.68579102,2083.15429688,1582.37646484,1079.16137695,921.956054688,921.956054688,58.986328125,3251.97479248,69.3896484375,527.990234375,98.8798828125,127.991210938,3084.31884766,2529.26123047,1709.88037109,1709.88037109,0.0,2247.22814941,586.096679688,261.229003906,1320.27929688,527.489746094,1700.08056641
