,6120619760,6120619830,6120619900,6120619910,6121210760
6120619760,,13.5908311983,0.0,14.0894308511,2.33398209932
6120619830,13.5908311983,,19.1780947232,0.0,5.53184525695
6120619900,0.0,19.1780947232,,20.1867957202,2.63889062592
6120619910,14.0894308511,0.0,20.1867957202,,5.402179592
6121210760,2.33398209932,5.53184525695,2.63889062592,5.402179592,
