,6120296100,6120303660,6120304340,6121079110,6121079960
6120296100,0.0,0.07743075003153664,0.17095624729226347,0.0029737741156164463,0.011033360326435702
6120303660,0.07743075003153664,0.0,0.00336191181176761,0.07034207502222677,0.00824208882606143
6120304340,0.17095624729226347,0.00336191181176761,0.0,0.10716936241462434,0.007880109750876801
6121079110,0.0029737741156164463,0.07034207502222677,0.10716936241462434,0.0,0.002074775373221153
6121079960,0.011033360326435702,0.00824208882606143,0.007880109750876801,0.002074775373221153,0.0
