,6120334710,6120337910,6120337980,6120338090,6120338220,6120339710,6120347950,6120352230,6120354500,6120358070,6120363170,6120363180,6120371050,6120377640,6120378240,6120381710,6120383960,6120384260,6120387360,6120391040,6120393280,6121096320,6121097010,6121097490,6121100340,6121100990,6121101160,6121101770,6121101940,6121102360,6121104540,6121105060,6121105160,6121105370,6121105560,6121106200,6121108110,6121111000,6121117400,6121117630
6120334710,0.0,17.822567929089274,27.87884854005168,19.62364567348081,19.775773642228916,41.60885170839629,53.3837273407848,64.34655958258223,74.14603680317599,93.19199941306316,128.11907675341948,127.98507093976208,188.3192681809551,200.01244555350252,204.64740537289867,206.1575209002808,218.5581409016643,218.51318384710663,223.68170961715384,240.7565271464303,249.83119032100825,31.869040377512334,36.948573010329774,45.388421397534145,76.87844806494412,94.66919620978983,99.7698947682318,89.64322111185876,105.59604237879807,114.59054597275562,141.20834754486688,148.45628988183785,161.2461105601754,156.71991690329932,172.3061942209332,172.30333265583866,188.59917729852364,210.4885461673212,257.24561333668646,260.0906505867657
6120337910,17.822567929089274,0.0,11.56671227064679,1.8016331019884582,1.9568821565132628,24.86527615192445,37.375166846094615,50.056383738050066,58.828428292332596,76.77875531643745,110.62540052372017,110.49685831335923,170.51579989584357,182.43560118581414,187.02639094299582,188.89563044975378,201.21248836433278,201.22419511762072,206.67781241666106,223.70123238026963,232.87736830418015,16.643536677811152,22.595972829075606,28.702302283069347,60.778646612220726,77.36062724370207,82.24068075239263,73.81231180989052,88.14739967083538,97.07867175914329,123.57673536489928,130.79918028904152,143.44888204083097,138.98908865388157,154.4903051070862,154.53524400631227,170.90046997160746,193.01013210390855,240.4621842136327,243.28796235212496
6120337980,27.87884854005168,11.56671227064679,0.0,10.170866510731688,10.183880145923093,13.734028702978362,35.01092236900352,49.42299690218156,56.483945645403594,72.3046922849557,103.51581848487803,103.40410664390342,161.90633893722608,174.87191404156914,179.30999723229704,182.14614813833433,194.24789332851068,194.39200800151258,200.4314861595251,217.3279864316693,226.68524889874112,19.004125675495924,24.65269939501785,25.799665942928186,57.176817879030125,71.01782614092461,75.20653934129986,70.33480256092648,81.31202598713799,89.98873685594911,115.96157028098689,123.06488988978138,134.9379312919352,130.9114331537408,145.74447424303227,146.2203523404395,162.9116524438048,185.71929445958625,234.56605958348507,237.35441776903014
6120338090,19.62364567348081,1.8016331019884582,10.170866510731688,0.0,0.23031807286080191,23.24055477639772,35.87843515136009,48.77448944784577,57.388683097663716,75.17645691633369,108.873374123971,108.74556990228025,168.71924652311105,180.67030734882465,185.2553215130253,187.1694344393951,199.47568211053604,199.49430475969027,204.98201327973254,221.9986987544601,231.1865134253823,15.453554072363648,21.474215830084976,27.118675937621127,59.22987422533787,75.63750484855989,80.48603013501256,72.28842107295172,86.40334821833979,95.3251197819996,121.80554299507055,129.0243097950749,141.6534695615887,137.20378431192125,152.6914252228332,152.7443586759064,169.11928269471446,191.25710161229082,238.79100166844412,241.6144313845802
6120338220,19.775773642228916,1.9568821565132628,10.183880145923093,0.23031807286080191,0.0,23.189108370885794,35.65671348009856,48.54501316991938,57.16409250107761,74.96410923124203,108.68875520888753,108.56070776824926,168.55916875395778,180.49057882248408,185.07804252491954,186.9775322997331,199.2865618403853,199.30334360048238,204.78349095929323,221.80151872704252,230.98707087192776,15.223262026703868,21.244233984825883,26.90363066820928,59.01228839370433,75.44465416834288,80.30223505594377,72.06898091266987,86.21616875349338,95.14098626277845,121.62828168608604,128.84877173978833,141.49206397811514,137.0340604165421,152.53468373456565,152.5786832017757,168.94707497429386,191.07289231694313,238.5881431576496,241.41195931516768
6120339710,41.60885170839629,24.86527615192445,13.734028702978362,23.24055477639772,23.189108370885794,0.0,31.984739053862683,47.072003129692256,51.63125580766765,64.35079410936264,92.32836763550243,92.233516496657,149.24908987429635,163.02219441938138,167.32553991496076,170.9893428671704,182.87666452222257,183.13696482202053,189.69289129178912,206.44302739136512,215.94948968081914,25.01120362401721,28.742815066960294,23.858567948181815,50.77097896305791,60.99469353757016,64.37502482617275,63.58812146207297,70.60342970156933,78.9284389294059,104.2370209325432,111.2058408527211,122.40213039337918,118.73394819387235,133.01113083240477,133.8141395828318,150.73358601469957,174.08105636236755,224.08954033325685,226.83907567543912
6120347950,53.3837273407848,37.375166846094615,35.01092236900352,35.87843515136009,35.65671348009856,31.984739053862683,0.0,15.096363255616568,21.630360827376602,39.820232284140346,76.47591475286671,76.31759263180969,138.9220295042603,148.31736190861895,153.1741050441379,153.42397685796752,165.9954618227229,165.81819235218776,170.53921728448907,187.65983908941473,196.62712576348753,21.514804521112957,17.003308491506445,9.212592289838215,23.515805751179432,42.78184549368932,48.851204818923094,36.45327962619768,54.078738294353656,63.22899453010618,90.21380798329345,97.5727604925095,111.95738319450791,106.43235623647075,123.50194135698902,122.34872809887996,137.74892073148027,158.34319640969665,203.92646197008764,206.78040032857248
6120352230,64.34655958258223,50.056383738050066,49.42299690218156,48.77448944784577,48.54501316991938,47.072003129692256,15.096363255616568,0.0,11.278493685067005,32.411393886462655,72.14896192844174,71.96104269759692,135.77174552342203,142.73958693434955,147.824236442997,146.25498635232427,159.05968048420038,158.6517029574815,162.35009223503565,179.53726225696406,188.1617398309746,33.434301005314246,27.668212368293577,23.906906248858135,16.91827079091517,39.97151585982047,46.98420560228239,26.96556343029494,50.96715270472375,59.82531012047174,86.33295786357021,93.64771671633157,109.32043069876329,102.96201030826145,121.07147682725774,118.92725868374438,133.23697786411236,152.09433055190826,194.9769181240685,197.870415014755
6120354500,74.14603680317599,58.828428292332596,56.483945645403594,57.388683097663716,57.16409250107761,51.63125580766765,21.630360827376602,11.278493685067005,0.0,21.135749426015735,61.01205767543451,60.82061949100695,124.69488746081568,131.46146269581644,136.54886542595833,135.05360293420665,147.83956095349728,147.45434935712083,151.30642732170907,168.48795313631865,177.18517529845084,42.52687256211091,37.197573120383545,30.780719816173367,6.690902810736332,29.546840402997844,36.707085279946554,15.874228619404764,40.22213917624763,48.91657229945929,75.22246372116476,82.51618519096499,98.37136045911359,91.87983235424032,110.14035778618963,107.82889843978741,122.00577632469225,140.827898136266,184.11960665549526,187.00374640411619
6120358070,93.19199941306316,76.77875531643745,72.3046922849557,75.17645691633369,74.96410923124203,64.35079410936264,39.820232284140346,32.411393886462655,21.135749426015735,0.0,40.21318626521768,40.01254891278183,103.92479423082122,110.33045352203258,115.41325647940344,114.19743900974888,126.9228191336865,126.60407369558065,130.8711305415654,148.0227348188209,156.8971466969971,61.328821869785024,56.62582386925448,48.07997981367789,16.501957006246787,13.603555484574818,20.027963890297613,7.16435974151415,21.24080672774551,28.97497797751885,54.4490028821208,61.675529730045774,77.92821013027654,71.13911654520845,89.71042848003921,87.02915288685288,100.92893072003383,119.7637299386596,164.1191678346493,166.97744364777975
