,6120581740,6120584060,6120585780,6120588050,6120590280,6120598680,6120598690,6121196990,6121199800,6121200260,6121200930,6121202370
6120581740,,15.4328502721,31.7319033479,35.560041959,23.7285705893,11.484366579,11.4761576531,31.9817314386,16.5162458945,14.925132956,10.3074233373,15.166886141
6120584060,15.4328502721,,51.8040095187,44.6171804592,26.1599722117,10.9135467385,10.903697702,43.1098625514,16.6641079424,14.764242552,9.47526153427,15.0705378366
6120585780,31.7319033479,51.8040095187,,39.7139439356,17.43178238,6.10235408149,6.09567557507,31.3699972624,9.48145008668,8.10515187338,3.27827807762,11.0204382299
6120588050,35.560041959,44.6171804592,39.7139439356,,10.926140178,2.07239365639,2.06956686997,47.5687364421,6.07728705055,5.39412081733,8.52246130361,4.59601570501
6120590280,23.7285705893,26.1599722117,17.43178238,10.926140178,,0.0248627408793,0.0248176066457,12.1961093204,2.77753178082,2.59341399473,7.69667766101,7.91129790789
6120598680,11.484366579,10.9135467385,6.10235408149,2.07239365639,0.0248627408793,,0.0,3.44718839519,1.5106970521,2.29959046095,15.1958823956,75.1536658189
6120598690,11.4761576531,10.903697702,6.09567557507,2.06956686997,0.0248176066457,0.0,,3.44305092054,1.50588835776,2.28997169546,15.0426215527,74.7916667667
6121196990,31.9817314386,43.1098625514,31.3699972624,47.5687364421,12.1961093204,3.44718839519,3.44305092054,,5.14490501038,4.14030754073,0.519153716554,9.0331154872
6121199800,16.5162458945,16.6641079424,9.48145008668,6.07728705055,2.77753178082,1.5106970521,1.50588835776,5.14490501038,,2.05839799843,12.5451496429,12.7954170715
6121200260,14.925132956,14.764242552,8.10515187338,5.39412081733,2.59341399473,2.29959046095,2.28997169546,4.14030754073,2.05839799843,,17.7681702193,15.5618923841
6121200930,10.3074233373,9.47526153427,3.27827807762,8.52246130361,7.69667766101,15.1958823956,15.0426215527,0.519153716554,12.5451496429,17.7681702193,,32.2259068456
6121202370,15.166886141,15.0705378366,11.0204382299,4.59601570501,7.91129790789,75.1536658189,74.7916667667,9.0331154872,12.7954170715,15.5618923841,32.2259068456,
