a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.037183153057,0.204352678501,3.0,Distancia,15.474498077,000137415P,25.7604299964,65.60996019,26.8939,45.6851950932,158.722290789,0.2,366.768214403,1794.78055827
