a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.00704516089034,0.17635351935,2.0,Distancia,49.0504193755,000013604P,182.557976725,41.2247944745,141.9414,41.2247944745,72.2788561509,0.2,630.391525011,3574.58999023
