,6120461870,6120464140,6120466160,6120466910,6120467650,6120469020,6120471780,6120474450,6120474460,6120474710,6120476020,6120476380,6120478150,6120478470,6120478480,6120479580
6120461870,1.0,0.302498488082,0.0827309608647,0.998779137409,0.955514366056,0.729136467841,0.0940910779285,0.6088432025,0.0250901862286,-0.00859943325163,0.734725823912,-0.0758930245721,0.114278428201,0.0195787860995,0.0449388334293,0.772327111534
6120464140,0.302498488082,1.0,0.793580914879,0.294680488559,0.332421047362,0.494839708578,0.126745441397,-0.323622759846,0.0394529968961,-0.235948697319,-0.327199234308,-0.456677247961,-0.469101243429,-0.149201717649,-0.301271592853,-0.28921742581
6120466160,0.0827309608647,0.793580914879,1.0,0.127486564743,0.362239196512,0.405427164902,-0.197261655507,-0.105892125696,-0.306741725849,-0.511527025617,-0.212350582153,-0.465193556731,-0.498456527134,-0.26860313663,-0.456383732982,-0.191386954151
6120466910,0.998779137409,0.294680488559,0.127486564743,1.0,0.966143688493,0.737773344242,0.0899121078717,0.606670523373,0.0193860336122,-0.0180521929005,0.727505286369,-0.0854799171243,0.103261161085,0.0139208525631,0.0358997223489,0.763248924832
6120467650,0.955514366056,0.332421047362,0.362239196512,0.966143688493,1.0,0.667032081308,-0.0488586456502,0.668495639126,-0.131536719137,-0.167855553187,0.781930118839,-0.0722222526728,0.120189039573,-0.0675222667385,-0.0694122797789,0.833260365153
6120469020,0.729136467841,0.494839708578,0.405427164902,0.737773344242,0.667032081308,1.0,0.635528854123,0.171132351636,0.560287773139,0.245491001255,0.270985967433,-0.173304327357,-0.0968030410316,0.0513938939609,0.0264573707071,0.330636680433
6120471780,0.0940910779285,0.126745441397,-0.197261655507,0.0899121078717,-0.0488586456502,0.635528854123,1.0,-0.158797445539,0.983869811966,0.609396290093,-0.133422125868,-0.0476330403304,-0.110510750358,0.280858916687,0.18928261199,-0.119034993814
6120474450,0.6088432025,-0.323622759846,-0.105892125696,0.606670523373,0.668495639126,0.171132351636,-0.158797445539,1.0,-0.239355316195,-0.0756999021938,0.957784123399,0.0408933342505,0.212512529977,0.0734944526102,0.036006941459,0.924257772909
6120474460,0.0250901862286,0.0394529968961,-0.306741725849,0.0193860336122,-0.131536719137,0.560287773139,0.983869811966,-0.239355316195,1.0,0.727949052072,-0.174331006672,0.0447242869921,-0.0445349073661,0.394321756543,0.293117282205,-0.174495182492
6120474710,-0.00859943325163,-0.235948697319,-0.511527025617,-0.0180521929005,-0.167855553187,0.245491001255,0.609396290093,-0.0756999021938,0.727949052072,1.0,-0.0619598195595,0.503736853502,0.191500693331,0.875992631483,0.660273211141,-0.128101796998
6120476020,0.734725823912,-0.327199234308,-0.212350582153,0.727505286369,0.781930118839,0.270985967433,-0.133422125868,0.957784123399,-0.174331006672,-0.0619598195595,1.0,0.0902987854375,0.265768315823,0.0613275575354,-0.00926692980934,0.989528332386
6120476380,-0.0758930245721,-0.456677247961,-0.465193556731,-0.0854799171243,-0.0722222526728,-0.173304327357,-0.0476330403304,0.0408933342505,0.0447242869921,0.503736853502,0.0902987854375,1.0,0.427155959319,0.805667068004,0.0902620903825,0.091914143843
6120478150,0.114278428201,-0.469101243429,-0.498456527134,0.103261161085,0.120189039573,-0.0968030410316,-0.110510750358,0.212512529977,-0.0445349073661,0.191500693331,0.265768315823,0.427155959319,1.0,0.141893914073,0.650143380115,0.266789313483
6120478470,0.0195787860995,-0.149201717649,-0.26860313663,0.0139208525631,-0.0675222667385,0.0513938939609,0.280858916687,0.0734944526102,0.394321756543,0.875992631483,0.0613275575354,0.805667068004,0.141893914073,1.0,0.57031643178,-0.0403407628281
6120478480,0.0449388334293,-0.301271592853,-0.456383732982,0.0358997223489,-0.0694122797789,0.0264573707071,0.18928261199,0.036006941459,0.293117282205,0.660273211141,-0.00926692980934,0.0902620903825,0.650143380115,0.57031643178,1.0,-0.056714504566
6120479580,0.772327111534,-0.28921742581,-0.191386954151,0.763248924832,0.833260365153,0.330636680433,-0.119034993814,0.924257772909,-0.174495182492,-0.128101796998,0.989528332386,0.091914143843,0.266789313483,-0.0403407628281,-0.056714504566,1.0
