,6120461870,6120464140,6120466160,6120466910,6120467650,6120469020,6120471780,6120474450,6120474460,6120474710,6120476020,6120476380,6120478150,6120478470,6120478480,6120479580
6120461870,,62.5843449348,104.806941132,0.0,19.911644332,28.2798145375,16.8437617144,2.31442904684,16.0315418508,9.32903041784,4.0451644495,7.51399047143,3.4376465887,0.488010341559,0.780614757085,5.71154558247
6120464140,62.5843449348,,50.5496933262,59.8861359542,54.1998233116,34.8425741495,26.1509664251,44.0814293386,24.9496926169,25.566564906,34.0860880812,39.6038971067,33.3541402738,30.5412507564,28.6704321538,32.0061951058
6120466160,104.806941132,50.5496933262,,104.896014739,96.1558288976,111.906696849,56.8512476312,79.401325174,52.7510036247,46.3204311379,55.8963256396,57.4516431095,47.9429547376,46.6011952154,43.525002736,50.9242469589
6120466910,0.0,59.8861359542,104.896014739,,24.4620720148,29.2976510539,17.3016100807,2.4087354659,16.4392469384,9.53539435134,4.20845565521,7.66397615598,3.48850253864,0.497185963463,0.793095930682,5.95131165509
6120467650,19.911644332,54.1998233116,96.1558288976,24.4620720148,,39.5793561711,25.10328862,5.09191892468,23.80934556,15.5853069723,1.5193067136,3.28061814833,0.701783899095,4.11206304426,5.24303005651,0.923421028078
6120469020,28.2798145375,34.8425741495,111.906696849,29.2976510539,39.5793561711,,6.59387563365,55.5419178412,5.72513441908,12.6025116944,33.5014878852,36.9697752947,26.2679259721,23.3562784704,19.9539722046,30.3196868825
6120471780,16.8437617144,26.1509664251,56.8512476312,17.3016100807,25.10328862,6.59387563365,,84.2015544409,0.0,20.4242540254,40.249777205,57.4978262653,36.5743747266,34.0339440189,27.5716205617,32.918942812
6120474450,2.31442904684,44.0814293386,79.401325174,2.4087354659,5.09191892468,55.5419178412,84.2015544409,,76.7677511948,38.5413906958,7.93772260475,16.1744837721,4.49806658631,2.62909831582,5.2561383336,9.99914032718
6120474460,16.0315418508,24.9496926169,52.7510036247,16.4392469384,23.80934556,5.72513441908,0.0,76.7677511948,,25.4765413435,40.3021201903,63.9375605589,39.9312206565,37.6777735593,30.3172907888,32.7790478246
6120474710,9.32903041784,25.566564906,46.3204311379,9.53539435134,15.5853069723,12.6025116944,20.4242540254,38.5413906958,25.4765413435,,31.1693840132,96.6654201536,46.869800055,47.0297392786,32.8180366614,26.0087737174
6120476020,4.0451644495,34.0860880812,55.8963256396,4.20845565521,1.5193067136,33.5014878852,40.249777205,7.93772260475,40.3021201903,31.1693840132,,10.3242754001,0.615237147517,6.75939043143,8.4796616203,12.4005169706
6120476380,7.51399047143,39.6038971067,57.4516431095,7.66397615598,3.28061814833,36.9697752947,57.4978262653,16.1744837721,63.9375605589,96.6654201536,10.3242754001,,28.5375134751,241.609095814,85.3665918683,4.58857041558
6120478150,3.4376465887,33.3541402738,47.9429547376,3.48850253864,0.701783899095,26.2679259721,36.5743747266,4.49806658631,39.9312206565,46.869800055,0.615237147517,28.5375134751,,30.7644887251,125.127056494,2.13595272475
6120478470,0.488010341559,30.5412507564,46.6011952154,0.497185963463,4.11206304426,23.3562784704,34.0339440189,2.62909831582,37.6777735593,47.0297392786,6.75939043143,241.609095814,30.7644887251,,18.8525737398,8.39538444967
6120478480,0.780614757085,28.6704321538,43.525002736,0.793095930682,5.24303005651,19.9539722046,27.5716205617,5.2561383336,30.3172907888,32.8180366614,8.4796616203,85.3665918683,125.127056494,18.8525737398,,9.57813185101
6120479580,5.71154558247,32.0061951058,50.9242469589,5.95131165509,0.923421028078,30.3196868825,32.918942812,9.99914032718,32.7790478246,26.0087737174,12.4005169706,4.58857041558,2.13595272475,8.39538444967,9.57813185101,
