a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.00730983465154,0.798944290392,18.0,Distancia,31.5734603063,000496913A,8.57273587014,15.8220232126,136.802,12.1973795414,218.112430035,0.2,705.546605586,883.098626614
