,6120461870,6120464140,6120466160,6120466910,6120467650,6120469020,6120471780,6120474450,6120474460,6120474710,6120476020,6120476380,6120478150,6120478470,6120478480,6120479580
6120461870,0.0,1559.80053711,2132.59643555,0.0,280.116546631,806.768066406,714.657226562,97.0014648438,714.657226562,495.765014648,213.621063232,473.397224426,234.257293701,31.3939819336,51.8043212891,322.331665039
6120464140,1559.80053711,0.0,572.795898438,1559.80053711,1839.91708374,753.032470703,845.143310547,1656.80200195,845.143310547,1064.03552246,1773.42160034,2033.19776154,1794.05783081,1591.19451904,1507.99621582,1882.13220215
6120466160,2132.59643555,572.795898438,0.0,2132.59643555,2412.71298218,1325.82836914,1417.93920898,2229.59790039,1417.93920898,1636.8314209,2346.21749878,2605.99365997,2366.85372925,2163.99041748,2080.79211426,2454.92810059
6120466910,0.0,1559.80053711,2132.59643555,0.0,280.116546631,806.768066406,714.657226562,97.0014648438,714.657226562,495.765014648,213.621063232,473.397224426,234.257293701,31.3939819336,51.8043212891,322.331665039
6120467650,280.116546631,1839.91708374,2412.71298218,280.116546631,0.0,1086.88461304,994.773773193,183.115081787,994.773773193,775.881561279,66.4954833984,193.280677795,45.8592529297,248.722564697,331.92086792,42.2151184082
6120469020,806.768066406,753.032470703,1325.82836914,806.768066406,1086.88461304,0.0,92.1108398438,903.76953125,92.1108398438,311.003051758,1020.38912964,1280.16529083,1041.02536011,838.16204834,754.963745117,1129.09973145
6120471780,714.657226562,845.143310547,1417.93920898,714.657226562,994.773773193,92.1108398438,0.0,811.658691406,0.0,218.892211914,928.278289795,1188.05445099,948.914520264,746.051208496,662.852905273,1036.9888916
6120474450,97.0014648438,1656.80200195,2229.59790039,97.0014648438,183.115081787,903.76953125,811.658691406,0.0,811.658691406,592.766479492,116.619598389,376.395759583,137.255828857,65.6074829102,148.805786133,225.330200195
6120474460,714.657226562,845.143310547,1417.93920898,714.657226562,994.773773193,92.1108398438,0.0,811.658691406,0.0,218.892211914,928.278289795,1188.05445099,948.914520264,746.051208496,662.852905273,1036.9888916
6120474710,495.765014648,1064.03552246,1636.8314209,495.765014648,775.881561279,311.003051758,218.892211914,592.766479492,218.892211914,0.0,709.386077881,969.162239075,730.02230835,527.158996582,443.960693359,818.096679688
6120476020,213.621063232,1773.42160034,2346.21749878,213.621063232,66.4954833984,1020.38912964,928.278289795,116.619598389,928.278289795,709.386077881,0.0,259.776161194,20.6362304688,182.227081299,265.425384521,108.710601807
6120476380,473.397224426,2033.19776154,2605.99365997,473.397224426,193.280677795,1280.16529083,1188.05445099,376.395759583,1188.05445099,969.162239075,259.776161194,0.0,239.139930725,442.003242493,525.201545715,151.065559387
6120478150,234.257293701,1794.05783081,2366.85372925,234.257293701,45.8592529297,1041.02536011,948.914520264,137.255828857,948.914520264,730.02230835,20.6362304688,239.139930725,0.0,202.863311768,286.06161499,88.0743713379
6120478470,31.3939819336,1591.19451904,2163.99041748,31.3939819336,248.722564697,838.16204834,746.051208496,65.6074829102,746.051208496,527.158996582,182.227081299,442.003242493,202.863311768,0.0,83.1983032227,290.937683105
6120478480,51.8043212891,1507.99621582,2080.79211426,51.8043212891,331.92086792,754.963745117,662.852905273,148.805786133,662.852905273,443.960693359,265.425384521,525.201545715,286.06161499,83.1983032227,0.0,374.135986328
6120479580,322.331665039,1882.13220215,2454.92810059,322.331665039,42.2151184082,1129.09973145,1036.9888916,225.330200195,1036.9888916,818.096679688,108.710601807,151.065559387,88.0743713379,290.937683105,374.135986328,0.0
