,6120511790,6120512010,6120513620,6121164620
6120511790,0.0,2.99530292826e-16,-2.99530292826e-16,0.0
6120512010,2.99530292826e-16,0.0,0.0,0.0
6120513620,-2.99530292826e-16,0.0,0.0,0.0
6121164620,0.0,0.0,0.0,0.0
