,6120511790,6120512010,6120513620,6121164620
6120511790,1.0,-1.0,-1.0,1.0
6120512010,-1.0,1.0,1.0,-1.0
6120513620,-1.0,1.0,1.0,-1.0
6121164620,1.0,-1.0,-1.0,1.0
