,6120445660,6120450780,6120453000,6120453010,6120453420,6120456190,6120458590,6120459530,6120463440,6120464420,6120467400,6120469290,6120476460,6120476870,6120496570,6120498100,6120503450,6120503550,6120504360,6120504370,6120504380,6120504490,6120504560,6121147340,6121159450,6121159970,6121160920,6121161010,6121161370
6120445660,1.0,-0.033058344762257455,0.9958538585714265,-0.03998763211953021,0.11092713561516176,-0.021497505567390256,0.10772967820685828,0.034483740062645624,0.5906602107694996,0.6452550756818441,0.6840695263727359,0.7191086619914789,0.7285783885673415,0.7422636563488851,0.100408753139422,0.3699733305992668,0.7410133564396566,0.7116847858339287,0.7466605168118255,0.7366060646968704,0.713912659774607,0.7645874356144021,0.7307547564729335,0.6908689745313699,0.5848286906286755,0.7045461064126183,0.7490367270261006,0.7578634499347645,0.7175142225040319
6120450780,-0.033058344762257455,1.0,-0.10967402133347706,0.9995437150690282,0.9240984115282684,0.4887590175206788,0.2982341830873403,0.3624977849890829,-0.08075370231665187,-0.0786449513752399,-0.07632231251378897,-0.07426411933640027,-0.0746958552265753,-0.07502860711425466,-0.3516710434431549,-0.12929407184175282,-0.10650338965661943,-0.11724732527120849,-0.10160541875454292,-0.11305577526365768,-0.10560066694585697,-0.0927458912479492,-0.11201388830623996,-0.07545716629914552,-0.12045118456390333,-0.12832574286544313,-0.10039212264053714,-0.09601393654947858,-0.11288799109592734
6120453000,0.9958538585714265,-0.10967402133347706,1.0,-0.11656100971059814,0.2080592711293501,-0.03572798311669647,0.0788390304879888,0.00043747635504500366,0.5861800733058903,0.642839295222518,0.6830830160439414,0.7194071874820183,0.729241885911697,0.7435356602437919,0.11589232450372147,0.37854211822532546,0.7468816974994451,0.7181621624138373,0.7519089514694025,0.7425076743951714,0.7197096534665196,0.7690956571878438,0.7366592808898471,0.6901059617681428,0.5925244258894982,0.7116687404251972,0.7541729014190832,0.762575855424736,0.7236198089798815
6120453010,-0.03998763211953021,0.9995437150690282,-0.11656100971059814,1.0,0.9307048671715998,0.49795241484735575,0.3036542238493537,0.37063634897773895,-0.07785297337967706,-0.07605948199596081,-0.07415765139144842,-0.0726621053462713,-0.07317629278161175,-0.0737990148925082,-0.3542810015695988,-0.13040321239483543,-0.10695047104235957,-0.11764735161688605,-0.10185879927608188,-0.11334587960594203,-0.10593313156979893,-0.0928894817534104,-0.11229824755060883,-0.07342593074925273,-0.12129669738903266,-0.1287960910928524,-0.10062146075117882,-0.09615752639847777,-0.11320956374204211
6120453420,0.11092713561516176,0.9240984115282684,0.2080592711293501,0.9307048671715998,1.0,0.506481239101988,0.5916607424815086,0.646493969354247,0.05182725934271699,0.05993330682551636,0.06422810799966099,0.06651512785724499,0.06625970687322674,0.06512353006831832,-0.37025818562989155,-0.0855887014357751,0.013107216237588223,-0.0019802019655807412,0.02184016461847929,0.00860003789516511,0.010175489093887066,0.03573899155883512,0.008507300749886704,0.06521957432216918,-0.035943325399187216,-0.014970106886201043,0.023842591192716433,0.031075309543599765,0.004520222563186543
6120456190,-0.021497505567390256,0.4887590175206788,-0.03572798311669647,0.49795241484735575,0.506481239101988,1.0,0.7102724622063864,0.5042494109710871,0.5668964983659743,0.503010101346747,0.4590519303534493,0.41811233592061053,0.4056391058477838,0.38585023263938156,-0.31977132581644385,0.03213117588163603,0.2526766868609235,0.23158860261080938,0.2717042300369729,0.2547050913933701,0.25040339771308906,0.2888024101397806,0.25216457636176925,0.45209826721713897,0.1500688362268597,0.21667923150558216,0.274646653339751,0.2860400685880531,0.24219514410794138
6120458590,0.10772967820685828,0.2982341830873403,0.0788390304879888,0.3036542238493537,0.5916607424815086,0.7102724622063864,1.0,0.9478497665881155,0.40090230034062635,0.3748335697560595,0.35623385182369827,0.33762402785434004,0.33230489137949243,0.3223448576135546,-0.19543262793717292,0.053680286726157864,0.23720416827860766,0.22256241919844263,0.2502591235295193,0.23981194846393394,0.23241832889899347,0.264039421997802,0.23765936553942799,0.3529921514435102,0.15281158465460884,0.21284737574314833,0.25252567660767694,0.2610112595920551,0.2299512251492456
6120459530,0.034483740062645624,0.3624977849890829,0.00043747635504500366,0.37063634897773895,0.646493969354247,0.5042494109710871,0.9478497665881155,1.0,0.2716140078192507,0.22004751644232434,0.19290573317831072,0.16980158864916636,0.16392314117054382,0.15274049827204353,-0.3247399829989569,-0.06156603898347935,0.06136531292250364,0.05070095597041985,0.07475928322404947,0.06426293820552587,0.06070747158631653,0.0893078143441039,0.06363101795889387,0.1885896014901581,-0.0004915843035580343,0.03944987804777689,0.0771155258647554,0.08561405557093088,0.05823626350799486
6120463440,0.5906602107694996,-0.08075370231665187,0.5861800733058903,-0.07785297337967706,0.05182725934271699,0.5668964983659743,0.40090230034062635,0.2716140078192507,1.0,0.9967746577686076,0.9903605009648851,0.9810403406943392,0.9777018360802404,0.9716234476526795,0.13775241616415596,0.47100527990087737,0.9005418080571014,0.8703205384819701,0.9138279811900344,0.9012956008366848,0.8810074673159142,0.9284579260907951,0.8944204020548197,0.9888603599660356,0.7260494176083528,0.8626888954425482,0.9162632701168152,0.9261189686649839,0.878558476616326
6120464420,0.6452550756818441,-0.0786449513752399,0.642839295222518,-0.07605948199596081,0.05993330682551636,0.503010101346747,0.3748335697560595,0.22004751644232434,0.9967746577686076,1.0,0.9982627700936489,0.9933096000111127,0.9912177039703886,0.9870504905366254,0.13989191050299316,0.4853399173838482,0.9220660114579036,0.8913691251232353,0.9348877028708784,0.9223565056058401,0.9015159295575634,0.9499385043929263,0.9154774226605105,0.9975818482393196,0.7448669448462192,0.8835709733057638,0.9373516462820864,0.9472066315195872,0.8995635410899213
6120467400,0.6840695263727359,-0.07632231251378897,0.6830830160439414,-0.07415765139144842,0.06422810799966099,0.4590519303534493,0.35623385182369827,0.19290573317831072,0.9903605009648851,0.9982627700936489,1.0,0.9983618114427183,0.9972319114782552,0.9945883758187821,0.14142957177184248,0.49736946076530286,0.9355033448109028,0.9048370551261997,0.9477708173614758,0.935352626729185,0.9145370946699076,0.962842478003712,0.9285998399999081,0.9999417462167046,0.7583133670076491,0.8969825809580015,0.9502123189319613,0.9598914003794236,0.9128961906019638
6120469290,0.7191086619914789,-0.07426411933640027,0.7194071874820183,-0.0726621053462713,0.06651512785724499,0.41811233592061053,0.33762402785434004,0.16980158864916636,0.9810403406943392,0.9933096000111127,0.9983618114427183,1.0,0.9998442325059322,0.9988217814516669,0.14372679399063562,0.5139639845438017,0.9476446585537943,0.9177479714929014,0.9590688961974325,0.9470395881520552,0.9268964432701152,0.9736302454248666,0.9406180029286553,0.9989089884012928,0.7736498582098243,0.9099552150070482,0.9614152164007963,0.9706178224522468,0.9255183426931651
6120476460,0.7285783885673415,-0.0746958552265753,0.729241885911697,-0.07317629278161175,0.06625970687322674,0.4056391058477838,0.33230489137949243,0.16392314117054382,0.9777018360802404,0.9912177039703886,0.9972319114782552,0.9998442325059322,1.0,0.9995094761361486,0.14490678491577114,0.5215768273607377,0.9515683161524571,0.9222948455818905,0.9626434088851694,0.9508969075327451,0.9311713872619228,0.9768056518302666,0.944663535830835,0.9979483317238921,0.7798544430438893,0.9145661295565795,0.9649323408518552,0.9738370488233727,0.929911570678951
6120476870,0.7422636563488851,-0.07502860711425466,0.7435356602437919,-0.0737990148925082,0.06512353006831832,0.38585023263938156,0.3223448576135546,0.15274049827204353,0.9716234476526795,0.9870504905366254,0.9945883758187821,0.9988217814516669,0.9995094761361486,1.0,0.1481469569526149,0.5394368497789696,0.9591573929225116,0.93141540026408,0.969393701169357,0.958266580576007,0.939838042912703,0.982470857022407,0.952514575927393,0.9955974873169168,0.793642582242437,0.9238885395593424,0.9715251676583351,0.9797098442116504,0.9386590151822474
6120496570,0.100408753139422,-0.3516710434431549,0.11589232450372147,-0.3542810015695988,-0.37025818562989155,-0.31977132581644385,-0.19543262793717292,-0.3247399829989569,0.13775241616415596,0.13989191050299316,0.14142957177184248,0.14372679399063562,0.14490678491577114,0.1481469569526149,1.0,0.5126339405211476,0.2071916936640566,0.20421189221591932,0.18730897783447542,0.17868980381480817,0.21120909224453788,0.17524358646550986,0.1842781256430388,0.14128228897906397,0.34883868469321916,0.21070656362536155,0.18521886792498768,0.17949052858731518,0.19463878463328244
6120498100,0.3699733305992668,-0.12929407184175282,0.37854211822532546,-0.13040321239483543,-0.0855887014357751,0.03213117588163603,0.053680286726157864,-0.06156603898347935,0.47100527990087737,0.4853399173838482,0.49736946076530286,0.5139639845438017,0.5215768273607377,0.5394368497789696,0.5126339405211476,1.0,0.7359523274799193,0.8019357269469035,0.7156643004936888,0.743921901636733,0.7870682228999799,0.6710740646967004,0.7606231766160196,0.4999262131929397,0.9343348239808026,0.8135425482675503,0.7100764744253601,0.6840747416040021,0.7906344436825868
6120503450,0.7410133564396566,-0.10650338965661943,0.7468816974994451,-0.10695047104235957,0.013107216237588223,0.2526766868609235,0.23720416827860766,0.06136531292250364,0.9005418080571014,0.9220660114579036,0.9355033448109028,0.9476446585537943,0.9515683161524571,0.9591573929225116,0.2071916936640566,0.7359523274799193,1.0,0.9926666549500793,0.9962353699517996,0.9908883893147119,0.9946944426545957,0.993093577288718,0.9921181756774053,0.9377604125505576,0.9256447719025487,0.9885956378693259,0.9960710913355434,0.9942053764393604,0.9913318652579407
6120503550,0.7116847858339287,-0.11724732527120849,0.7181621624138373,-0.11764735161688605,-0.0019802019655807412,0.23158860261080938,0.22256241919844263,0.05070095597041985,0.8703205384819701,0.8913691251232353,0.9048370551261997,0.9177479714929014,0.9222948455818905,0.93141540026408,0.20421189221591932,0.8019357269469035,0.9926666549500793,1.0,0.9868442572908667,0.9929564792915343,0.9957570138230003,0.9780536940770821,0.9958849921211061,0.9071283294440637,0.9541867501648497,0.9984333553507005,0.9861147612250415,0.9811362180301554,0.9988922430641831
6120504360,0.7466605168118255,-0.10160541875454292,0.7519089514694025,-0.10185879927608188,0.02184016461847929,0.2717042300369729,0.2502591235295193,0.07475928322404947,0.9138279811900344,0.9348877028708784,0.9477708173614758,0.9590688961974325,0.9626434088851694,0.969393701169357,0.18730897783447542,0.7156643004936888,0.9962353699517996,0.9868442572908667,1.0,0.9953335597846296,0.9938182256135849,0.9976416478332474,0.9941428233536679,0.9498826191688672,0.9105280600289575,0.9824391153850534,0.9999468220042909,0.9985816249804901,0.9903571393546445
6120504370,0.7366060646968704,-0.11305577526365768,0.7425076743951714,-0.11334587960594203,0.00860003789516511,0.2547050913933701,0.23981194846393394,0.06426293820552587,0.9012956008366848,0.9223565056058401,0.935352626729185,0.9470395881520552,0.9508969075327451,0.958266580576007,0.17868980381480817,0.743921901636733,0.9908883893147119,0.9929564792915343,0.9953335597846296,1.0,0.9930977263456487,0.9904333541115934,0.999521516629174,0.937480761619379,0.9215580066002019,0.9889074384107911,0.9949309303489069,0.9929192329340158,0.9965934772639231
6120504380,0.713912659774607,-0.10560066694585697,0.7197096534665196,-0.10593313156979893,0.010175489093887066,0.25040339771308906,0.23241832889899347,0.06070747158631653,0.8810074673159142,0.9015159295575634,0.9145370946699076,0.9268964432701152,0.9311713872619228,0.939838042912703,0.21120909224453788,0.7870682228999799,0.9946944426545957,0.9957570138230003,0.9938182256135849,0.9930977263456487,1.0,0.9850754803112166,0.9956312756170547,0.9167796332351947,0.9498430503733336,0.9928664521682962,0.9929106639555412,0.9878841926945853,0.9972859959822833
6120504490,0.7645874356144021,-0.0927458912479492,0.7690956571878438,-0.0928894817534104,0.03573899155883512,0.2888024101397806,0.264039421997802,0.0893078143441039,0.9284579260907951,0.9499385043929263,0.962842478003712,0.9736302454248666,0.9768056518302666,0.982470857022407,0.17524358646550986,0.6710740646967004,0.993093577288718,0.9780536940770821,0.9976416478332474,0.9904333541115934,0.9850754803112166,1.0,0.988651933911999,0.9649305713065804,0.884376226700688,0.972710428090569,0.998229410237854,0.9997391504433976,0.9824294380564855
6120504560,0.7307547564729335,-0.11201388830623996,0.7366592808898471,-0.11229824755060883,0.008507300749886704,0.25216457636176925,0.23765936553942799,0.06363101795889387,0.8944204020548197,0.9154774226605105,0.9285998399999081,0.9406180029286553,0.944663535830835,0.952514575927393,0.1842781256430388,0.7606231766160196,0.9921181756774053,0.9958849921211061,0.9941428233536679,0.999521516629174,0.9956312756170547,0.988651933911999,1.0,0.9307775566170374,0.9317639118153371,0.9922669506635592,0.9937989599667683,0.9912214765195413,0.9986296238721559
6121147340,0.6908689745313699,-0.07545716629914552,0.6901059617681428,-0.07342593074925273,0.06521957432216918,0.45209826721713897,0.3529921514435102,0.1885896014901581,0.9888603599660356,0.9975818482393196,0.9999417462167046,0.9989089884012928,0.9979483317238921,0.9955974873169168,0.14128228897906397,0.4999262131929397,0.9377604125505576,0.9071283294440637,0.9498826191688672,0.937480761619379,0.9167796332351947,0.9649305713065804,0.9307775566170374,1.0,0.7608724749397042,0.8992614726256817,0.9523135965969282,0.9619602872871015,0.9151566896912879
