a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.00601432130188,0.155519597367,2.0,Distancia,815.482216668,000499305A,274.981273713,38.9140400535,166.2698,38.9140400535,74.1907744601,0.2,8724.30721712,56097.7996652
