,mx_co,mx_di,mx_gr,mx_si
0,0.908932092459,8.22856600192,35.07947904,0.117253649015
1,-0.123851670345,18.4821907765,180.089539114,0.664136214886
2,0.518966829323,27.15436104,31.9433989485,0.492826264662
3,-0.115147413022,68.2184296081,26.2278917327,0.665539346748
4,-0.0696449998285,36.4890690767,59.3273508879,0.6712107313
5,-0.208446671399,44.6943731777,89.9823250075,0.645175993494
6,0.17761421566,47.3609460755,4.60136088371,0.653204494218
7,0.453693215595,29.0195151466,29.8903197902,0.535648493035
8,-0.159162892028,40.1553987249,33.606804359,0.657395715774
9,0.377760248801,65.2633512318,34.7109927721,0.578231747113
10,0.210965583736,74.2537165137,49.7810032017,0.644463428144
11,0.334145097397,53.2047202971,43.2554577563,0.599174326419
12,0.0132633392332,52.8999172731,62.5986564029,0.674363605246
13,-0.184273817088,54.2645808408,25.121641242,0.651578971702
14,0.113568411627,52.9526833706,30.8645149346,0.665782931029
15,-0.133449782189,55.6465365341,21.627941189,0.662470508026
16,-0.0445419475104,59.9078002021,34.8871914096,0.673144094838
17,-0.0568463598439,74.3395149154,0.0867010298269,0.672302662345
18,0.23000645084,84.3893150932,43.9149799241,0.638800144676
19,0.204561615959,91.1153870555,43.9211512953,0.646258240808
20,-0.086058568528,66.8305065831,53.5450106322,0.669486989898
21,-0.130377031625,77.6645048969,41.9256724935,0.66301729325
22,-0.0990580435436,81.3021159183,40.0498383086,0.667863903131
23,-0.0988828025873,82.6475789972,43.3687568033,0.667887299129
24,0.0248187308846,97.6696082891,39.953796015,0.674066797146
25,0.0155564095197,102.723175725,41.3864763307,0.674319031607
26,0.0633539458145,107.144559895,34.8169146135,0.671775073
27,0.072492806657,112.800978411,37.891040881,0.670937713687
28,0.0375371741772,11.8813566506,289.444855477,0.673531885473
29,0.805264533262,10.6544857521,151.6119777,0.237113584396
30,0.632038679986,17.0308153417,16.7246240805,0.405044878868
31,0.589123882148,27.9611318441,28.4085584821,0.440391758612
32,0.0538169526401,47.4455285674,3.78845220224,0.672528778634
33,0.2281095973,82.9018721676,44.7029117826,0.639386255626
34,0.270356480138,51.2797485015,30.7372983253,0.625182577945
35,0.015671985126,59.8680663741,52.734106519,0.674316597238
36,-0.123468794096,19.525206225,155.685700582,0.664200083723
37,0.445035367548,18.9903225463,60.8760801015,0.540896676921
38,0.0988912182273,66.364431187,22.6110847408,0.667886176524
39,0.0280466643937,34.8519956009,53.8318097356,0.67395169946
40,-0.290455784467,42.4668299315,87.9050734587,0.61757985685
41,0.249610272294,45.2072987504,1.56454833315,0.632458446247
42,0.387733060824,20.8593180963,55.4215814318,0.573082668026
43,0.126351667193,32.0187646334,33.131847292,0.663714321138
44,0.308244050042,60.0568307243,42.5265451187,0.610396734351
45,0.0692472946971,68.3956148381,58.2651141822,0.671247988471
46,0.313459761957,46.9204791605,55.2008075404,0.608209639311
47,-0.00628176565048,46.0483556296,78.1812402308,0.674455642119
48,0.0181593838088,46.6927905134,23.0134355138,0.674259838138
49,0.210687101993,45.8832349833,41.9110094572,0.644542627587
50,0.0394449006632,47.6200140781,19.2118005139,0.673432830508
51,-0.153461806198,51.7232794102,45.9883582073,0.658597845662
52,0.0567356121744,66.1111057795,4.46368454459,0.672311146616
53,0.0545782220184,78.0201415743,51.1997133832,0.672473121756
54,0.0328808682427,84.2787636649,50.9089872966,0.673753040077
55,-0.226898351929,58.625046069,65.9631719451,0.639757980518
56,-0.236465791316,69.4407330726,51.0477100172,0.636767860139
57,-0.212868562831,73.0759326216,48.5083156397,0.643919426151
58,-0.217098683611,74.4201956354,52.0420099602,0.642692668794
59,-0.1514055841,89.4499109174,46.8522033399,0.659020661771
60,-0.146047811034,94.5210968299,48.0316484004,0.660095575908
61,-0.10068400156,98.9560078838,40.6149852617,0.667644850058
62,-0.106527583691,104.593614295,43.6240809128,0.666828147877
63,-0.0309694333199,19.5436926855,161.194908285,0.673835357734
64,0.787334267396,14.3836884162,92.2359974205,0.25637391083
65,0.872019379176,8.8032865493,0.433908881343,0.161593944711
66,0.738860683346,27.308840212,18.5171408489,0.306272202148
67,0.217857430726,39.6575390764,2.74622918977,0.642470075015
68,0.055532496008,76.5614319282,52.1752112796,0.672402249997
69,0.318954353816,43.6327221777,42.7398210163,0.605865909612
70,-0.136539310811,51.7632040435,66.5674171745,0.66190789605
71,-0.181872565124,29.7051310817,141.25006872,0.652171983059
72,-0.161786429398,50.2098032035,30.6558387926,0.656827786511
73,0.236550781041,18.8871187478,61.6107427291,0.636740744908
