,6120472600,6120474600,6120476570,6120476580,6120476690,6120476700,6120479130,6120481530,6120482400,6120485350,6120485890,6120486790,6120487390,6120489540,6120491570,6120495490,6120496580,6120496690,6120498970,6121151960,6121156400,6121158410
6120472600,0.0,30650.7578125,37111.203125,49307.9453125,37111.203125,52504.0625,52168.7421875,52168.7421875,674.52734375,14743.2851562,14743.2851562,64210.2890625,4750.6640625,48232.2734375,42050.9140625,17164.5234375,17164.5234375,43373.3984375,18847.46875,33168.03125,39542.0546875,19023.2148438
6120474600,30650.7578125,0.0,6460.4453125,18657.1875,6460.4453125,21853.3046875,21517.984375,21517.984375,29976.2304688,15907.4726562,15907.4726562,33559.53125,35401.421875,17581.515625,11400.15625,13486.234375,13486.234375,12722.640625,11803.2890625,2517.2734375,8891.296875,11627.5429688
6120476570,37111.203125,6460.4453125,0.0,12196.7421875,0.0,15392.859375,15057.5390625,15057.5390625,36436.6757812,22367.9179688,22367.9179688,27099.0859375,41861.8671875,11121.0703125,4939.7109375,19946.6796875,19946.6796875,6262.1953125,18263.734375,3943.171875,2430.8515625,18087.9882812
6120476580,49307.9453125,18657.1875,12196.7421875,0.0,12196.7421875,3196.1171875,2860.796875,2860.796875,48633.4179688,34564.6601562,34564.6601562,14902.34375,54058.609375,1075.671875,7257.03125,32143.421875,32143.421875,5934.546875,30460.4765625,16139.9140625,9765.890625,30284.7304688
6120476690,37111.203125,6460.4453125,0.0,12196.7421875,0.0,15392.859375,15057.5390625,15057.5390625,36436.6757812,22367.9179688,22367.9179688,27099.0859375,41861.8671875,11121.0703125,4939.7109375,19946.6796875,19946.6796875,6262.1953125,18263.734375,3943.171875,2430.8515625,18087.9882812
6120476700,52504.0625,21853.3046875,15392.859375,3196.1171875,15392.859375,0.0,335.3203125,335.3203125,51829.5351562,37760.7773438,37760.7773438,11706.2265625,57254.7265625,4271.7890625,10453.1484375,35339.5390625,35339.5390625,9130.6640625,33656.59375,19336.03125,12962.0078125,33480.8476562
6120479130,52168.7421875,21517.984375,15057.5390625,2860.796875,15057.5390625,335.3203125,0.0,0.0,51494.2148438,37425.4570312,37425.4570312,12041.546875,56919.40625,3936.46875,10117.828125,35004.21875,35004.21875,8795.34375,33321.2734375,19000.7109375,12626.6875,33145.5273438
6120481530,52168.7421875,21517.984375,15057.5390625,2860.796875,15057.5390625,335.3203125,0.0,0.0,51494.2148438,37425.4570312,37425.4570312,12041.546875,56919.40625,3936.46875,10117.828125,35004.21875,35004.21875,8795.34375,33321.2734375,19000.7109375,12626.6875,33145.5273438
6120482400,674.52734375,29976.2304688,36436.6757812,48633.4179688,36436.6757812,51829.5351562,51494.2148438,51494.2148438,0.0,14068.7578125,14068.7578125,63535.7617188,5425.19140625,47557.7460938,41376.3867188,16489.9960938,16489.9960938,42698.8710938,18172.9414062,32493.5039062,38867.5273438,18348.6875
6120485350,14743.2851562,15907.4726562,22367.9179688,34564.6601562,22367.9179688,37760.7773438,37425.4570312,37425.4570312,14068.7578125,0.0,0.0,49467.0039062,19493.9492188,33488.9882812,27307.6289062,2421.23828125,2421.23828125,28630.1132812,4104.18359375,18424.7460938,24798.7695312,4279.9296875
6120485890,14743.2851562,15907.4726562,22367.9179688,34564.6601562,22367.9179688,37760.7773438,37425.4570312,37425.4570312,14068.7578125,0.0,0.0,49467.0039062,19493.9492188,33488.9882812,27307.6289062,2421.23828125,2421.23828125,28630.1132812,4104.18359375,18424.7460938,24798.7695312,4279.9296875
6120486790,64210.2890625,33559.53125,27099.0859375,14902.34375,27099.0859375,11706.2265625,12041.546875,12041.546875,63535.7617188,49467.0039062,49467.0039062,0.0,68960.953125,15978.015625,22159.375,47045.765625,47045.765625,20836.890625,45362.8203125,31042.2578125,24668.234375,45187.0742188
6120487390,4750.6640625,35401.421875,41861.8671875,54058.609375,41861.8671875,57254.7265625,56919.40625,56919.40625,5425.19140625,19493.9492188,19493.9492188,68960.953125,0.0,52982.9375,46801.578125,21915.1875,21915.1875,48124.0625,23598.1328125,37918.6953125,44292.71875,23773.8789062
6120489540,48232.2734375,17581.515625,11121.0703125,1075.671875,11121.0703125,4271.7890625,3936.46875,3936.46875,47557.7460938,33488.9882812,33488.9882812,15978.015625,52982.9375,0.0,6181.359375,31067.75,31067.75,4858.875,29384.8046875,15064.2421875,8690.21875,29209.0585938
6120491570,42050.9140625,11400.15625,4939.7109375,7257.03125,4939.7109375,10453.1484375,10117.828125,10117.828125,41376.3867188,27307.6289062,27307.6289062,22159.375,46801.578125,6181.359375,0.0,24886.390625,24886.390625,1322.484375,23203.4453125,8882.8828125,2508.859375,23027.6992188
6120495490,17164.5234375,13486.234375,19946.6796875,32143.421875,19946.6796875,35339.5390625,35004.21875,35004.21875,16489.9960938,2421.23828125,2421.23828125,47045.765625,21915.1875,31067.75,24886.390625,0.0,0.0,26208.875,1682.9453125,16003.5078125,22377.53125,1858.69140625
6120496580,17164.5234375,13486.234375,19946.6796875,32143.421875,19946.6796875,35339.5390625,35004.21875,35004.21875,16489.9960938,2421.23828125,2421.23828125,47045.765625,21915.1875,31067.75,24886.390625,0.0,0.0,26208.875,1682.9453125,16003.5078125,22377.53125,1858.69140625
6120496690,43373.3984375,12722.640625,6262.1953125,5934.546875,6262.1953125,9130.6640625,8795.34375,8795.34375,42698.8710938,28630.1132812,28630.1132812,20836.890625,48124.0625,4858.875,1322.484375,26208.875,26208.875,0.0,24525.9296875,10205.3671875,3831.34375,24350.1835938
6120498970,18847.46875,11803.2890625,18263.734375,30460.4765625,18263.734375,33656.59375,33321.2734375,33321.2734375,18172.9414062,4104.18359375,4104.18359375,45362.8203125,23598.1328125,29384.8046875,23203.4453125,1682.9453125,1682.9453125,24525.9296875,0.0,14320.5625,20694.5859375,175.74609375
6121151960,33168.03125,2517.2734375,3943.171875,16139.9140625,3943.171875,19336.03125,19000.7109375,19000.7109375,32493.5039062,18424.7460938,18424.7460938,31042.2578125,37918.6953125,15064.2421875,8882.8828125,16003.5078125,16003.5078125,10205.3671875,14320.5625,0.0,6374.0234375,14144.8164062
6121156400,39542.0546875,8891.296875,2430.8515625,9765.890625,2430.8515625,12962.0078125,12626.6875,12626.6875,38867.5273438,24798.7695312,24798.7695312,24668.234375,44292.71875,8690.21875,2508.859375,22377.53125,22377.53125,3831.34375,20694.5859375,6374.0234375,0.0,20518.8398438
6121158410,19023.2148438,11627.5429688,18087.9882812,30284.7304688,18087.9882812,33480.8476562,33145.5273438,33145.5273438,18348.6875,4279.9296875,4279.9296875,45187.0742188,23773.8789062,29209.0585938,23027.6992188,1858.69140625,1858.69140625,24350.1835938,175.74609375,14144.8164062,20518.8398438,0.0
