,6120482040,6120482050,6120482060,6120483900
6120482040,0.0,0.0,0.0,0.0
6120482050,0.0,0.0,-2.99530292826345e-16,0.0
6120482060,0.0,-2.99530292826345e-16,0.0,0.0
6120483900,0.0,0.0,0.0,0.0
