a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.154318606194,0.381867930443,6.0,Distancia,7.59646361048,137553406P,1.77752338981,22.9851901881,6.4801,12.381356789,69.4066967337,0.2,117.868501367,308.663000924
