,6120636980,6120637080,6120637150,6120641060,6120641210,6120641430,6120642440,6121216220,6121216980,6121217000
6120636980,,2334.6673013095374,441.5996542692057,30.49788574533856,32.03411979407994,31.986831373962396,31.15946647430758,76.12735898460566,173.93248118274553,101.44630183053552
6120637080,2334.6673013095374,,30.5788837488154,55.58219442683038,55.07028707232536,54.993769963704295,6.030435837409036,3.8529755513813275,53.82002061310182,19.263058627068595
6120637150,441.5996542692057,30.5788837488154,,54.721815066380785,54.290234690136245,54.23031458196754,4.165069144860201,9.298836811420614,68.81854545539309,16.10183659127208
6120641060,30.49788574533856,55.58219442683038,54.721815066380785,,49.14579125505434,48.47060307630815,413.03415298217305,43.46965049439169,45.324771559341876,47.07236733457936
6120641210,32.03411979407994,55.07028707232536,54.290234690136245,49.14579125505434,,0.0,349.5517713601437,43.943385870041425,45.65342719712004,47.215262387587124
6120641430,31.986831373962396,54.993769963704295,54.23031458196754,48.47060307630815,0.0,,363.29476157097974,43.84007069500388,45.56953825805199,47.16378142963644
6120642440,31.15946647430758,6.030435837409036,4.165069144860201,413.03415298217305,349.5517713601437,363.29476157097974,,5.699469134785088,11.202763262523494,0.07325852977049048
6121216220,76.12735898460566,3.8529755513813275,9.298836811420614,43.46965049439169,43.943385870041425,43.84007069500388,5.699469134785088,,24.38661412020231,30.196276977291582
6121216980,173.93248118274553,53.82002061310182,68.81854545539309,45.324771559341876,45.65342719712004,45.56953825805199,11.202763262523494,24.38661412020231,,51.982466510273476
6121217000,101.44630183053552,19.263058627068595,16.10183659127208,47.07236733457936,47.215262387587124,47.16378142963644,0.07325852977049048,30.196276977291582,51.982466510273476,
