a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.123163326888,0.588666913418,29.0,Gradiente,84.5735040908,000013210P,0.937215206825,17.6656810036,8.1193,9.30144810521,265.108903616,0.2,1554.74563507,2641.12964332
