,6120636980,6120637080,6120637150,6120641060,6120641210,6120641430,6120642440,6121216220,6121216980,6121217000
6120636980,0.0,0.671327638055,0.669636746073,0.655753750395,0.663296765056,0.66288983301,0.574497851083,0.447289260088,0.595216807027,0.604193268113
6120637080,0.671327638055,0.0,0.0136511563376,0.646996049727,0.652625058603,0.652925958394,0.638752867718,0.290946454637,0.0763414584087,0.235745066275
6120637150,0.669636746073,0.0136511563376,0.0,0.625814479945,0.631731952433,0.632165281091,0.655858508876,0.262674808583,0.0376117531588,0.159768126192
6120641060,0.655753750395,0.646996049727,0.625814479945,0.0,0.0157075541335,0.0147837746731,0.666098691898,0.543102107045,0.548673027943,0.465438525033
6120641210,0.663296765056,0.652625058603,0.631731952433,0.0157075541335,0.0,9.3065948721e-06,0.492193435157,0.526886687828,0.564481288723,0.463501860622
6120641430,0.66288983301,0.652925958394,0.632165281091,0.0147837746731,9.3065948721e-06,0.0,0.497519387577,0.528400551717,0.56470583671,0.464718770834
6120642440,0.574497851083,0.638752867718,0.655858508876,0.666098691898,0.492193435157,0.497519387577,0.0,0.579816429651,0.621307708697,0.666541070411
6121216220,0.447289260088,0.290946454637,0.262674808583,0.543102107045,0.526886687828,0.528400551717,0.579816429651,0.0,0.353681753949,0.0877584784803
6121216980,0.595216807027,0.0763414584087,0.0376117531588,0.548673027943,0.564481288723,0.56470583671,0.621307708697,0.353681753949,0.0,0.209641654055
6121217000,0.604193268113,0.235745066275,0.159768126192,0.465438525033,0.463501860622,0.464718770834,0.666541070411,0.0877584784803,0.209641654055,0.0
