,6120512950,6120514740,6120515430,6121167170
6120512950,,6024.95254317,1244.76297865,1180.50062368
6120514740,6024.95254317,,267.788994041,247.276088793
6120515430,1244.76297865,267.788994041,,7.24851507519
6121167170,1180.50062368,247.276088793,7.24851507519,
