,6120512950,6120514740,6120515430,6121167170
6120512950,1.0,0.9999999999999998,1.0,1.0
6120514740,0.9999999999999998,1.0,1.0,1.0
6120515430,1.0,1.0,1.0,0.9999999999999999
6121167170,1.0,1.0,0.9999999999999999,1.0
