,6120513620,6120514110,6120514830,6120514970,6120515520
6120513620,,2408.12433314,977.424176767,1894.33203713,1460.41827959
6120514110,2408.12433314,,101.863980914,863.221530389,535.290391574
6120514830,977.424176767,101.863980914,,235.047264051,616.491351469
6120514970,1894.33203713,863.221530389,235.047264051,,219.342394488
6120515520,1460.41827959,535.290391574,616.491351469,219.342394488,
