,6121176620,6121176930,6121178050,6121178470,6121178620
6121176620,0.0,5.043688164668358,18.038982291520565,22.89334970770642,31.813460732316436
6121176930,5.043688164668358,0.0,13.224402053813304,18.136995031615793,26.7738650974501
6121178050,18.038982291520565,13.224402053813304,0.0,4.931349749133554,14.750526418616762
6121178470,22.89334970770642,18.136995031615793,4.931349749133554,0.0,11.393658687732232
6121178620,31.813460732316436,26.7738650974501,14.750526418616762,11.393658687732232,0.0
