,6120568320,6120571720,6121185490,6121185850,6121187170
6120568320,,24.9381851295,3.34120944383,2.67442264071,1.95664929274
6120571720,24.9381851295,,10.8378152673,11.4333249325,15.1385121285
6121185490,3.34120944383,10.8378152673,,6.25634398514,4.24622730007
6121185850,2.67442264071,11.4333249325,6.25634398514,,3.33598024719
6121187170,1.95664929274,15.1385121285,4.24622730007,3.33598024719,
