,6120439220,6120440170,6120443600,6120445260,6120446570,6120448780,6120448790,6120449080,6120449240,6120450210,6120450900,6120452370,6120453330,6120453690,6120454550,6120454780,6120455050,6120455670,6121140970,6121140980
6120439220,0.0,13.3678900895,21.3357309826,26.1383513566,36.0493411434,54.1195220355,62.6373757029,49.854134212,43.2411804884,65.673757303,69.6241295069,77.7839893177,86.1971925148,80.4740554133,114.704785914,98.0847361064,102.390346524,115.921903498,96.058961852,119.506740009
6120440170,13.3678900895,0.0,9.1971000718,13.8108867641,23.1572932846,47.4047750196,56.0144001647,42.0804030016,33.7993579969,58.8852340487,61.8819388922,70.0171094391,79.3583820499,73.3605757861,108.871870995,91.4465264047,96.3347185451,111.039127689,89.3992706398,115.628689203
6120443600,21.3357309826,9.1971000718,0.0,4.80778330876,14.8064010248,39.5141020863,48.0352910385,33.7949791881,24.9706493691,50.7995696077,53.3855512913,61.4631401573,71.0994933735,65.028417891,100.89010102,83.2101032178,88.3087162425,103.453079695,81.1629284733,108.486130683
6120445260,26.1383513566,13.8108867641,4.80778330876,0.0,10.1354579923,36.9158051348,45.2740994397,30.8580805283,21.4564225222,47.9170088249,50.0667255726,58.0515647761,67.9640356052,61.8386231518,97.9479383488,80.0673783427,85.3496734899,100.840693278,78.0245640314,106.214075607
6120446570,36.0493411434,23.1572932846,14.8064010248,10.1354579923,0.0,36.0149669452,43.5870887166,29.4286112008,19.2759590112,45.8190213842,46.6825796042,54.218672973,64.7543889839,58.5740082299,94.9587904012,76.6919930464,82.4169352641,98.677129818,74.6824047888,104.851243995
6120448780,54.1195220355,47.4047750196,39.5141020863,36.9158051348,36.0149669452,0.0,8.62296007759,6.62876641272,16.7437543632,11.5842405447,15.9579330036,23.9317921288,32.1508326497,26.3556626562,61.4723044284,44.1605282512,48.9299958259,63.9657826155,42.1188407138,69.354761382
6120448790,62.6373757029,56.0144001647,48.0352910385,45.2740994397,43.5870887166,8.62296007759,0.0,14.4537012936,24.4476459129,3.09169560916,8.94427230724,16.0958483917,23.5684594389,17.8895445617,52.8815691583,35.54678334,40.3248660409,55.5750851749,33.5069249087,61.3064638995
6120449080,49.854134212,42.0804030016,33.7949791881,30.8580805283,29.4286112008,6.62876641272,14.4537012936,0.0,10.1543805352,17.0607812463,19.8846368596,28.0563698235,37.3195028695,31.2859948505,67.1303864557,49.4261917787,54.5386289553,70.0223445326,47.3785229759,75.6917185381
6120449240,43.2411804884,33.7993579969,24.9706493691,21.4564225222,19.2759590112,16.7437543632,24.4476459129,10.1543805352,0.0,26.8526493157,28.6166337684,36.5985127297,46.5681380215,40.422211215,76.6479521629,58.6571456091,64.0512512685,79.8811004974,56.6178222559,85.7527372881
