,6120482040,6120482050,6120482060,6120483900
6120482040,,0.0,7.30898968946,21.6313040468
6120482050,0.0,,8.801776692,21.2032495075
6120482060,7.30898968946,8.801776692,,19.7511444523
6120483900,21.6313040468,21.2032495075,19.7511444523,
