,6120482040,6120482050,6120482060,6120483900
6120482040,1.0,1.0,1.0,-1.0
6120482050,1.0,1.0,1.0,-1.0
6120482060,1.0,1.0,1.0,-1.0
6120483900,-1.0,-1.0,-1.0,1.0
