,6120032100,6120319770,6120324830,6120330030,6120330050,6120330180,6120330500,6121088580,6121089160,6121090530,6121091090,6121091390,6121091670
6120032100,0.0,0.6253544434653013,0.6644962690496928,0.45432083651443966,0.6471609431864955,0.46989433074117093,0.4269816504313441,0.623830728500067,0.6201856761943295,0.6210266498660654,0.6742520996796212,0.29262006096980075,0.5109019317106902
6120319770,0.6253544434653013,0.0,0.4959792131933284,0.6693790733696625,0.5661590209109881,0.6676937323760813,0.617173329287378,0.04507245024511141,0.29118087907390705,0.4396569764744565,0.6743926629628773,0.6707472800530615,0.47638533940879296
6120324830,0.6644962690496928,0.4959792131933284,0.0,0.6679635570055658,0.6739437626512692,0.6666126305001698,0.6529276260999756,0.43106747551510427,0.053645274929008745,0.6276437531601646,0.5960133051470771,0.6682391655188447,0.650157034827471
6120330030,0.45432083651443966,0.6693790733696625,0.6679635570055658,0.0,0.6712517766535495,0.0026209680863586095,0.524718716434168,0.6714205467648575,0.6743404694774396,0.6709655088840337,0.6578711744690928,0.3139196191362835,0.6741326684154996
6120330050,0.6471609431864955,0.5661590209109881,0.6739437626512692,0.6712517766535495,0.0,0.6725229112777396,0.24876582322134752,0.6318502771622342,0.6743880188432767,0.6353600303780318,0.6741983552621693,0.6091485067166071,0.3030818737936256
6120330180,0.46989433074117093,0.6676937323760813,0.6666126305001698,0.0026209680863586095,0.6725229112777396,0.0,0.548428171589099,0.6700116537926885,0.6739345936778431,0.6718937163407711,0.6567172458442645,0.33872392603095547,0.6744089897049379
6120330500,0.4269816504313441,0.617173329287378,0.6529276260999756,0.524718716434168,0.24876582322134752,0.548428171589099,0.0,0.6578318015287423,0.6717296539902916,0.5740933808785783,0.6346228899595925,0.6706408368306587,0.4027485362843836
6121088580,0.623830728500067,0.04507245024511141,0.43106747551510427,0.6714205467648575,0.6318502771622342,0.6700116537926885,0.6578318015287423,0.0,0.14770266851986052,0.5789479808475214,0.6683744641988806,0.6678557772673087,0.6044345727962664
6121089160,0.6201856761943295,0.29118087907390705,0.053645274929008745,0.6743404694774396,0.6743880188432767,0.6739345936778431,0.6717296539902916,0.14770266851986052,0.0,0.6616114346989628,0.6154219197072327,0.6563907918260627,0.6729389248280117
6121090530,0.6210266498660654,0.4396569764744565,0.6276437531601646,0.6709655088840337,0.6353600303780318,0.6718937163407711,0.5740933808785783,0.5789479808475214,0.6616114346989628,0.0,0.36697239893009376,0.6732457505808156,0.5365557226734544
6121091090,0.6742520996796212,0.6743926629628773,0.5960133051470771,0.6578711744690928,0.6741983552621693,0.6567172458442645,0.6346228899595925,0.6683744641988806,0.6154219197072327,0.36697239893009376,0.0,0.6694273841577308,0.6720406693626704
6121091390,0.29262006096980075,0.6707472800530615,0.6682391655188447,0.3139196191362835,0.6091485067166071,0.33872392603095547,0.6706408368306587,0.6678557772673087,0.6563907918260627,0.6732457505808156,0.6694273841577308,0.0,0.6707236947645003
6121091670,0.5109019317106902,0.47638533940879296,0.650157034827471,0.6741326684154996,0.3030818737936256,0.6744089897049379,0.4027485362843836,0.6044345727962664,0.6729389248280117,0.5365557226734544,0.6720406693626704,0.6707236947645003,0.0
