,6120398380,6120401930,6120402090,6120403030,6120405570,6120406390,6120407440,6120408330,6120409050,6120410080,6120413210,6120413810,6120413820,6120417720,6120419780,6120420270,6120420460,6120421830,6120422630
6120398380,,3537.15875301,2254.97830761,1927.43026952,2000.9117109,2047.69723053,1992.15849587,2003.4440918,1603.48433297,906.437209367,978.701673356,2389.27815813,886.868726066,785.452813541,766.607847826,948.444924073,359.407856928,108.492333585,596.580858153
6120401930,3537.15875301,,954.267162857,438.158276251,960.542491839,1160.95982834,1089.67369656,1054.83702156,559.647992352,88.9152075609,2059.27436713,1644.05739339,232.301916492,178.041121469,173.877467672,433.107127269,131.282692895,428.790279797,78.3921112033
6120402090,2254.97830761,954.267162857,,1110.56539108,1569.00839918,1690.48434889,1552.71361138,1479.76068485,839.142287107,223.798081373,2124.5524308,1871.43927981,342.884543672,271.042221352,264.555970449,531.174535571,74.1249172438,385.700744153,155.570341552
6120403030,1927.43026952,438.158276251,1110.56539108,,2314.55528105,2298.81452483,1953.6487651,1744.53377684,611.333870423,99.4879975051,3128.64157571,1955.23642493,148.656812855,89.3236737748,86.97758102,419.043812882,267.386949374,634.227674372,18.7415088232
6120405570,2000.9117109,960.542491839,1569.00839918,2314.55528105,,2089.40501376,1320.98687561,939.028619692,245.716552129,653.546873913,3859.78470168,1655.77263436,179.04365343,189.006676648,184.183092726,199.675276482,517.148923999,909.667708764,275.186354822
6120406390,2047.69723053,1160.95982834,1690.48434889,2298.81452483,2089.40501376,,0.0,42.844814479,1092.39545908,1206.2853898,4691.02670653,1514.33583198,451.343085406,410.981928135,400.198908209,35.9354753068,721.930219796,1145.50595164,485.040669179
6120407440,1992.15849587,1089.67369656,1552.71361138,1953.6487651,1320.98687561,0.0,,77.1080586608,1462.81467364,1393.67348259,5349.86324226,1672.30637652,491.52003872,441.09679178,428.485795037,38.0734662843,752.14258472,1206.69580591,510.221514755
6120408330,2003.4440918,1054.83702156,1479.76068485,1744.53377684,939.028619692,42.844814479,77.1080586608,,2433.04039617,1539.03901692,6266.18130922,1901.13063755,519.766585638,463.891245107,448.858613416,45.8801604562,759.542792785,1247.59414842,517.575590501
6120409050,1603.48433297,559.647992352,839.142287107,611.333870423,245.716552129,1092.39545908,1462.81467364,2433.04039617,,942.206234982,7552.34088855,2945.3632213,135.534464636,161.980732215,155.705396798,341.052404371,544.02487431,1071.15499463,259.687170451
6120410080,906.437209367,88.9152075609,223.798081373,99.4879975051,653.546873913,1206.2853898,1393.67348259,1539.03901692,942.206234982,,8475.1412801,4322.89245123,630.245243909,318.889802445,305.670831389,931.62707095,393.182814618,1102.31922098,62.3027831433
6120413210,978.701673356,2059.27436713,2124.5524308,3128.64157571,3859.78470168,4691.02670653,5349.86324226,6266.18130922,7552.34088855,8475.1412801,,21994.0885568,6395.83788043,4601.42811152,4287.82465762,3881.72776273,1796.67109888,1539.50296804,2675.1863364
6120413810,2389.27815813,1644.05739339,1871.43927981,1955.23642493,1655.77263436,1514.33583198,1672.30637652,1901.13063755,2945.3632213,4322.89245123,21994.0885568,,4194.21502289,3726.2661778,3392.50895852,1657.01125394,2042.43164792,3333.59440827,2052.43124489
6120413820,886.868726066,232.301916492,342.884543672,148.656812855,179.04365343,451.343085406,491.52003872,519.766585638,135.534464636,630.245243909,6395.83788043,4194.21502289,,214.199233074,197.420570613,1187.71942012,850.003697604,2337.76376113,379.905013928
6120417720,785.452813541,178.041121469,271.042221352,89.3236737748,189.006676648,410.981928135,441.09679178,463.891245107,161.980732215,318.889802445,4601.42811152,3726.2661778,214.199233074,,0.0,1858.48972895,759.399765112,2803.75044054,266.328662735
6120419780,766.607847826,173.877467672,264.555970449,86.97758102,184.183092726,400.198908209,428.485795037,448.858613416,155.705396798,305.670831389,4287.82465762,3392.50895852,197.420570613,0.0,,2224.70246001,800.155584239,3159.29672189,284.178263234
6120420270,948.444924073,433.107127269,531.174535571,419.043812882,199.675276482,35.9354753068,38.0734662843,45.8801604562,341.052404371,931.62707095,3881.72776273,1657.01125394,1187.71942012,1858.48972895,2224.70246001,,2130.11952216,12678.2128049,1925.26095236
6120420460,359.407856928,131.282692895,74.1249172438,267.386949374,517.148923999,721.930219796,752.14258472,759.542792785,544.02487431,393.182814618,1796.67109888,2042.43164792,850.003697604,759.399765112,800.155584239,2130.11952216,,1368.56297728,1998.93445287
6120421830,108.492333585,428.790279797,385.700744153,634.227674372,909.667708764,1145.50595164,1206.69580591,1247.59414842,1071.15499463,1102.31922098,1539.50296804,3333.59440827,2337.76376113,2803.75044054,3159.29672189,12678.2128049,1368.56297728,,3274.47782212
6120422630,596.580858153,78.3921112033,155.570341552,18.7415088232,275.186354822,485.040669179,510.221514755,517.575590501,259.687170451,62.3027831433,2675.1863364,2052.43124489,379.905013928,266.328662735,284.178263234,1925.26095236,1998.93445287,3274.47782212,
