,6120530580,6120531000,6120531390,6121171000
6120530580,,8419.56560221,1112.19863442,0.0
6120531000,8419.56560221,,2130.96472378,5564.75144302
6120531390,1112.19863442,2130.96472378,,976.534022977
6121171000,0.0,5564.75144302,976.534022977,
