,mx_co,mx_di,mx_gr,mx_si
0,-0.352169433397,31.7018408779,8.89078489582,0.59083073558
1,-0.458342278521,34.7919191524,20.1814339357,0.532788613799
2,-0.408503417855,45.8301629473,16.4237257291,0.561928002249
3,0.307178822917,25.8359577731,45.0929586439,0.610838901405
4,0.651817985295,8.83442933489,35.218516811,0.387917216067
5,0.542303259244,10.0496395909,30.9598662951,0.476121865045
6,0.0230983757164,33.7801648705,32.727714967,0.674122397715
7,0.504712131969,20.9954596245,21.9461221207,0.502668467445
8,-0.383350337354,48.6114593235,15.4840450553,0.575362043926
9,-0.781323083886,52.7584236492,17.242015533,0.262733932646
10,-0.714683904291,3.49780946124,120.159938522,0.329974875411
11,-0.366609315115,14.5459318312,32.3697225989,0.583830230196
12,-0.407098523365,38.1214798926,23.1671364761,0.562700847406
13,-0.0634237960532,25.1185805628,1.1657207272,0.671769100152
14,-0.0192289791831,23.7357137624,1.2336368012,0.674232865309
15,-0.401475766128,37.9845542869,21.6849552361,0.565767324966
16,0.0429705817799,11.934566773,14.9913001665,0.673236845719
17,-0.232556043909,17.8149417348,26.4299364729,0.638004696635
18,-0.0485660478598,21.7875629785,28.8149396346,0.67289138258
19,0.816255619515,11.1617010949,4.52898783675,0.225092780934
20,0.228633040016,39.366821887,11.7578441777,0.639225001347
21,-0.374869269527,28.4754860859,13.7316468855,0.579699310119
22,-0.409244407942,27.1067198163,14.4250327031,0.561519304424
23,0.343143971374,38.3556233215,10.5172789442,0.595063465667
24,0.112961728884,15.4031309375,15.6709631277,0.665875626425
25,0.432957247632,14.345183754,3.52391502005,0.548049224083
26,0.331633720095,18.354003489,11.3060206354,0.600302075464
27,0.281172722007,47.322297745,8.71296975572,0.621158972081
28,-0.226798016389,39.6345758369,11.1409424472,0.639788684212
29,-0.26867515758,38.2620240445,11.5405951292,0.625793851807
30,0.334814194549,44.3142238913,7.96235497479,0.598872428999
31,0.150675251038,26.4615594208,11.0323469916,0.659169465791
32,0.82556704609,3.7133596092,0.0,0.214781490971
33,0.165900727818,7.29007512966,21.5305783411,0.655918447675
34,0.322726738146,31.0369603326,27.5118525846,0.604233212199
35,0.226818182287,31.2900653882,27.2893094581,0.639782514333
36,0.989004311723,9.90019821117,6.00716942229,0.01475124492
37,0.499838037409,34.4199055218,20.4605690753,0.505970916385
38,-0.00691117607792,48.4063126114,8.5178508087,0.67445004137
39,-0.0761531350156,52.1599305314,4.89567782645,0.670570732641
40,0.993086453549,1.42844719416,0.0,0.00929389052393
41,0.154462073576,37.3333240507,21.2789010777,0.658390100937
42,0.802319114985,13.459534158,11.117280962,0.240307262107
43,-0.154990843997,42.7453406024,10.3301675012,0.658279735709
44,-0.41950848233,46.8109511556,12.786026501,0.555781901151
45,0.0640355812389,37.2615406815,21.3198943158,0.671716505537
46,0.807889015893,12.0402736677,12.4277426728,0.234258033266
47,-0.17950289632,41.394140844,10.6673678766,0.652749569302
48,-0.450805967901,45.450637201,13.1687056303,0.537409912342
49,0.34167037575,37.3937157596,17.2429691306,0.595744112305
50,-0.00637333781087,44.6635803578,7.90007380126,0.674454860491
51,-0.0428689976201,48.0154471292,4.07964642787,0.673242727165
52,-0.000608905871504,29.7455082786,9.81435928863,0.674482007504
53,-0.51976547472,33.7189137217,13.3127847138,0.492266728498
54,0.510969291983,4.15808871185,37.7480002396,0.498381943039
