,6120634880,6120641560,6120642130,6120644020,6121217030,6121217040,6121217200,6121217640,6121218100,6121220380,6121220720
6120634880,0.0,281.854248047,702.150817871,752.702026367,1165.01977539,311.135498047,311.135498047,1105.54760742,460.768920898,752.702026367,909.661560059
6120641560,281.854248047,0.0,420.296569824,470.84777832,883.165527344,29.28125,29.28125,823.693359375,178.914672852,470.84777832,627.807312012
6120642130,702.150817871,420.296569824,0.0,50.5512084961,462.86895752,391.015319824,391.015319824,403.396789551,241.381896973,50.5512084961,207.510742188
6120644020,752.702026367,470.84777832,50.5512084961,0.0,412.317749023,441.56652832,441.56652832,352.845581055,291.933105469,0.0,156.959533691
6121217030,1165.01977539,883.165527344,462.86895752,412.317749023,0.0,853.884277344,853.884277344,59.4721679688,704.250854492,412.317749023,255.358215332
6121217040,311.135498047,29.28125,391.015319824,441.56652832,853.884277344,0.0,0.0,794.412109375,149.633422852,441.56652832,598.526062012
6121217200,311.135498047,29.28125,391.015319824,441.56652832,853.884277344,0.0,0.0,794.412109375,149.633422852,441.56652832,598.526062012
6121217640,1105.54760742,823.693359375,403.396789551,352.845581055,59.4721679688,794.412109375,794.412109375,0.0,644.778686523,352.845581055,195.886047363
6121218100,460.768920898,178.914672852,241.381896973,291.933105469,704.250854492,149.633422852,149.633422852,644.778686523,0.0,291.933105469,448.89263916
6121220380,752.702026367,470.84777832,50.5512084961,0.0,412.317749023,441.56652832,441.56652832,352.845581055,291.933105469,0.0,156.959533691
6121220720,909.661560059,627.807312012,207.510742188,156.959533691,255.358215332,598.526062012,598.526062012,195.886047363,448.89263916,156.959533691,0.0
