,6120323030,6120326100,6120326880,6120329300,6120332140,6120335440,6120337880,6120339040,6120340230
6120323030,0.0,11.6664320131,18.6636283283,27.0533946446,36.7463061426,45.5931709023,55.4593624876,59.2278931227,67.9575280902
6120326100,11.6664320131,0.0,9.09208440512,18.9865345479,30.4762094309,40.0513981902,47.6875653571,51.7017290789,61.4423826007
6120326880,18.6636283283,9.09208440512,0.0,9.97619124274,21.764531069,31.4344209468,38.5968823856,42.618102522,52.4565205519
6120329300,27.0533946446,18.9865345479,9.97619124274,0.0,12.0202268324,21.6998626869,28.8048941655,32.7653959273,42.4827335994
6120332140,36.7463061426,30.4762094309,21.764531069,12.0202268324,0.0,9.68855763469,19.2764678423,22.7244106414,31.2831982556
6120335440,45.5931709023,40.0513981902,31.4344209468,21.6998626869,9.68855763469,0.0,14.0431222239,16.1726433954,22.56607759
6120337880,55.4593624876,47.6875653571,38.5968823856,28.8048941655,19.2764678423,14.0431222239,0.0,4.17846373721,15.3387037781
6120339040,59.2278931227,51.7017290789,42.618102522,32.7653959273,22.7244106414,16.1726433954,4.17846373721,0.0,11.3129118951
6120340230,67.9575280902,61.4423826007,52.4565205519,42.4827335994,31.2831982556,22.56607759,15.3387037781,11.3129118951,0.0
