a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.184362382699,0.265878810679,7.0,Distancia,15.6879361532,001375408P,3.06916490941,24.105123361,5.4241,13.5871441352,96.6162911359,0.2,177.739481872,668.49810791
