,6120382540,6120387850,6120388880,6120390830,6121111580
6120382540,,1325.99140608,526.859545495,470.420849743,440.74514423
6120387850,1325.99140608,,16.8953313191,14.0939534618,118.194653258
6120388880,526.859545495,16.8953313191,,0.0,95.6059466361
6120390830,470.420849743,14.0939534618,0.0,,91.5738333889
6121111580,440.74514423,118.194653258,95.6059466361,91.5738333889,
