,6120551520,6120552240,6120552360,6121179480,6121179780
6120551520,0.0,7638.24023438,8668.29492188,11743.015625,24489.9956055
6120552240,7638.24023438,0.0,1030.0546875,4104.77539062,16851.7553711
6120552360,8668.29492188,1030.0546875,0.0,3074.72070312,15821.7006836
6121179480,11743.015625,4104.77539062,3074.72070312,0.0,12746.9799805
6121179780,24489.9956055,16851.7553711,15821.7006836,12746.9799805,0.0
