,6120495930,6120508230,6120508880,6120509040,6120509300,6120509440,6120511390,6120511400,6120511580,6120511930,6120512020,6120512630,6120513850,6120513920,6120515890,6120517560,6120517570,6120517890,6120518290,6120519540,6120519630,6120519710,6120520930,6120523540,6120523640,6120526470,6120526600,6120535620,6120535820,6120538300,6120538400,6120539920,6120542160,6120542250,6121163070,6121164310,6121166340,6121171380,6121172160,6121172900,6121173250,6121173600
6120495930,0.0,13177.1544189,195.024047851,212.128967285,110.887969971,117.193969727,13177.1544189,319.917053222,4634.65393066,664.6640625,14639.2540283,15800.4542236,858.17407227,11420.553833,10892.553833,1.151977539,73.766052246,86.735046386,13345.4542236,184.179962159,13309.6544189,268.765960694,13569.7540283,10683.9542236,6931.09387207,91.080963135,472.434021,258.765960694,14820.9542236,14820.9542236,8579.57434082,10445.1544189,192.049957276,10445.1544189,235.537963867,544.10400391,273.697021484,12915.6544189,13027.053833,8588.06359863,10912.6544189,94.941986084
6120508230,13177.1544189,0.0,12982.1303711,13389.2833862,13288.0423889,13294.3483886,0.0,12857.2373657,8542.50048826,12512.4903564,1462.0996094,2623.2998047,12318.9803466,1756.6005859,2284.6005859,13178.3063965,13103.3883667,13090.4193725,168.2998047,13361.3343811,132.5,13445.9203796,392.5996094,2493.2001953,6246.06054685,13268.2353821,12704.7203979,13435.9203796,1643.7998047,1643.7998047,4597.5800781,2732.0,13369.2043762,2732.0,13412.6923828,12633.050415,12903.4573974,261.5,150.1005859,4589.09082029,2264.5,13272.096405
6120508880,195.024047851,12982.1303711,0.0,407.153015136,305.912017822,312.218017578,12982.1303711,124.893005371,4439.62988281,469.640014649,14444.2299805,15605.4301758,663.150024419,11225.5297852,10697.5297852,196.17602539,121.257995605,108.289001465,13150.4301758,379.20401001,13114.6303711,463.790008545,13374.7299805,10488.9301758,6736.06982422,286.105010986,277.409973149,453.790008545,14625.9301758,14625.9301758,8384.55029297,10250.1303711,387.074005127,10250.1303711,430.562011718,349.079956059,78.672973633,12720.6303711,12832.0297852,8393.03955078,10717.6303711,289.966033935
6120509040,212.128967285,13389.2833862,407.153015136,0.0,101.240997314,94.934997558,13389.2833862,532.046020507,4846.78289795,876.793029785,14851.3829956,16012.5831909,1070.30303955,11632.6828003,11104.6828003,210.976989746,285.895019531,298.864013671,13557.5831909,27.949005126,13521.7833862,56.636993409,13781.8829956,10896.0831909,7143.22283936,121.04800415,684.562988285,46.636993409,15033.0831909,15033.0831909,8791.7033081,10657.2833862,20.079010009,10657.2833862,23.408996582,756.232971195,485.825988769,13127.7833862,13239.1828003,8800.19256592,11124.7833862,117.186981201
6120509300,110.887969971,13288.0423889,305.912017822,101.240997314,0.0,6.305999756,13288.0423889,430.805023193,4745.54190063,775.552032471,14750.1419983,15911.3421936,969.062042241,11531.441803,11003.441803,109.735992432,184.654022217,197.623016357,13456.3421936,73.291992188,13420.5423889,157.877990723,13680.6419983,10794.8421936,7041.98184204,19.807006836,583.321990971,147.877990723,14931.8421936,14931.8421936,8690.46231079,10556.0423889,81.161987305,10556.0423889,124.649993896,654.991973881,384.584991455,13026.5423889,13137.941803,8698.9515686,11023.5423889,15.945983887
6120509440,117.193969727,13294.3483886,312.218017578,94.934997558,6.305999756,0.0,13294.3483886,437.111022949,4751.84790039,781.858032227,14756.447998,15917.6481933,975.368041997,11537.7478027,11009.7478027,116.041992188,190.960021973,203.929016113,13462.6481933,66.985992432,13426.8483886,151.571990967,13686.947998,10801.1481933,7048.2878418,26.113006592,589.627990727,141.571990967,14938.1481933,14938.1481933,8696.76831055,10562.3483886,74.855987549,10562.3483886,118.34399414,661.297973637,390.890991211,13032.8483886,13144.2478027,8705.25756836,11029.8483886,22.251983643
6120511390,13177.1544189,0.0,12982.1303711,13389.2833862,13288.0423889,13294.3483886,0.0,12857.2373657,8542.50048826,12512.4903564,1462.0996094,2623.2998047,12318.9803466,1756.6005859,2284.6005859,13178.3063965,13103.3883667,13090.4193725,168.2998047,13361.3343811,132.5,13445.9203796,392.5996094,2493.2001953,6246.06054685,13268.2353821,12704.7203979,13435.9203796,1643.7998047,1643.7998047,4597.5800781,2732.0,13369.2043762,2732.0,13412.6923828,12633.050415,12903.4573974,261.5,150.1005859,4589.09082029,2264.5,13272.096405
6120511400,319.917053222,12857.2373657,124.893005371,532.046020507,430.805023193,437.111022949,12857.2373657,0.0,4314.73687744,344.747009278,14319.3369751,15480.5371704,538.257019048,11100.6367798,10572.6367798,321.069030761,246.151000976,233.182006836,13025.5371704,504.097015381,12989.7373657,588.683013916,13249.8369751,10364.0371704,6611.17681885,410.998016357,152.516967778,578.683013916,14501.0371704,14501.0371704,8259.6572876,10125.2373657,511.967010498,10125.2373657,555.455017089,224.186950688,46.220031738,12595.7373657,12707.1367798,8268.14654541,10592.7373657,414.859039306
6120511580,4634.65393066,8542.50048826,4439.62988281,4846.78289795,4745.54190063,4751.84790039,8542.50048826,4314.73687744,0.0,3969.98986816,10004.6000977,11165.800293,3776.47985839,6785.89990236,6257.89990236,4635.8059082,4560.88787841,4547.91888427,8710.80029296,4818.83389282,8675.00048826,4903.41989135,8935.10009766,6049.30029296,2296.43994141,4725.7348938,4162.21990966,4893.41989135,10186.300293,10186.300293,3944.92041016,5810.50048826,4826.70388794,5810.50048826,4870.19189453,4090.54992675,4360.95690918,8281.00048826,8392.39990236,3953.40966797,6278.00048826,4729.59591674
