,6120495930,6120508230,6120508880,6120509040,6120509300,6120509440,6120511390,6120511400,6120511580,6120511930,6120512020,6120512630,6120513850,6120513920,6120515890,6120517560,6120517570,6120517890,6120518290,6120519540,6120519630,6120519710,6120520930,6120523540,6120523640,6120526470,6120526600,6120535620,6120535820,6120538300,6120538400,6120539920,6120542160,6120542250,6121163070,6121164310,6121166340,6121171380,6121172160,6121172900,6121173250,6121173600
6120495930,,193.325126475,3.21079085282,3.21489316531,1.6096651435,1.75836282728,191.126739026,5.20034760477,67.1243728522,9.64202861952,204.540317788,207.012587754,9.64202040716,135.036146773,115.543201594,0.0123984690227,0.703006217316,0.938277892072,132.904669797,1.71969723216,124.291406097,2.59266375012,124.190221074,82.1029186688,55.7009617686,0.652026654321,3.29199864266,1.51758683547,81.5493595737,81.5495324245,45.4616372971,52.5575009024,0.9668152231,52.8119004257,3.09308242245,8.42269016441,2.96119776856,85.3540582918,81.8825733903,52.4639484614,64.2460552044,0.545927758287
6120508230,193.325126475,,264.637050739,233.278777072,208.312208427,220.733534759,0.0,419.46412299,1142.75399641,559.212315835,138.955206246,152.672292915,378.749079487,74.9529442669,71.8737804,261.223062041,193.13507069,281.233166838,4.51760337215,183.762829152,3.22253589258,312.374402967,9.33250107639,36.5535048047,107.536228342,167.496879372,156.641840963,114.841436305,13.573758045,13.5180054368,35.8483877154,19.9216393913,100.164454965,20.1234105209,184.615802182,482.515594332,314.946717865,2.942569754,1.54728403994,44.5509955483,20.5618731142,105.536572389
6120508880,3.21079085282,264.637050739,,46.4568040662,20.3571794904,27.3952698078,268.321464313,6.68842878527,103.12140804,15.8064977167,341.701532108,381.566632985,15.299544426,245.330320457,202.51855777,5.46133747678,2.71225975942,2.89104846682,227.100017938,8.16209527837,194.423622494,8.10035446591,185.191501487,129.884780013,81.4572760261,3.25577760294,2.96970738187,4.03514596884,114.472597923,114.854134181,62.4011579251,70.6473109869,2.58998604209,70.9021329045,17.7189033965,14.5873851066,1.90840960343,126.332431413,119.293220877,75.9368767208,92.7316343538,2.54267674443
6120509040,3.21489316531,233.278777072,46.4568040662,,15.832930417,32.9131278557,236.333472345,19.8708553683,94.7907511816,23.6106572309,296.537710875,333.323855972,22.1500541026,223.473576574,190.69715443,5.71382181958,6.77255381391,7.56335920593,215.688476321,0.650440290727,186.156856235,0.924051357178,177.309390898,130.959175335,82.0902243367,1.35417769394,7.17701112308,0.420446617032,117.452161455,117.989506859,65.4185026268,73.3466416521,0.132942021476,73.5302442829,1.50551616714,23.8407776867,10.8821120864,128.22980905,121.609609204,79.121838188,96.0693459061,1.05450639487
6120509300,1.6096651435,208.312208427,20.3571794904,15.832930417,,1.7366198455,210.777272037,12.9911953311,82.5324015578,17.8743698097,261.517840773,293.641891217,18.0655096408,199.166854898,172.785125042,2.71737007699,4.27686910991,4.54204151598,197.667988598,1.69977667058,172.228466317,2.38955162924,164.529313873,124.113487503,76.6904222637,0.213985474372,5.90324896224,1.32121463646,114.696510926,115.307096859,63.6981867371,71.5943919506,0.526761275657,71.7180331775,13.3123525379,17.2089019078,7.80605949161,123.352118098,117.485598972,76.4524125201,93.3991423935,0.14353999123
6120509440,1.75836282728,220.733534759,27.3952698078,32.9131278557,1.7366198455,,223.444140021,14.7542821938,88.0036338926,19.5368068518,278.618163624,312.632414893,19.1313455726,210.276165487,180.668543737,2.98452795379,4.42685878556,4.89165342305,205.560102989,1.53852132139,178.319830351,2.37656245115,170.170253684,126.582047583,78.7327727222,0.2860578674,6.0547350153,1.2647773436,115.344532795,115.905471005,64.0191067613,71.9509467229,0.48958282958,72.1073677255,9.13066861607,19.1143106518,8.30574193732,124.955020723,118.75253539,77.117255144,94.0104977049,0.199232433234
6120511390,191.126739026,0.0,268.321464313,236.333472345,210.777272037,223.444140021,,430.250553572,1373.88866516,588.630327434,160.187801719,166.70516013,396.650949826,79.9323146548,75.1989118053,268.573650703,197.1189947,290.023049351,4.68955536534,187.24311302,3.31953977256,323.026132594,9.57561307796,37.2886472102,109.684648386,170.443719896,159.223585332,116.275895499,13.7250969499,13.6693994175,36.2257129661,20.1126693983,101.045987019,20.3165969255,186.679636021,499.793074186,326.523213779,2.98646840792,1.56848362452,45.1403881869,20.8193795042,106.781822511
6120511400,5.20034760477,419.46412299,6.68842878527,19.8708553683,12.9911953311,14.7542821938,430.250553572,,176.820293318,29.5235659962,605.994968895,674.926896272,18.2557615777,382.175112413,282.111801972,9.97812461539,5.24848328061,7.50643178073,301.34692682,9.98087576992,249.588666308,13.2539119042,235.932553233,147.779453675,96.5584893818,5.20897403376,1.8290968588,5.29928271094,120.268966811,120.365671859,64.7910356563,73.5298911785,3.67431266097,73.9775891251,13.2228865989,40.5278492647,1.48545438067,138.326725458,128.93084875,80.5364871814,97.5561589658,3.64722428306
6120511580,67.1243728522,1142.75399641,103.12140804,94.7907511816,82.5324015578,88.0036338926,1373.88866516,176.820293318,,262.752640751,2861.96385917,1076.91414155,145.041871491,382.349286336,232.020815578,107.640582704,75.4636520813,115.810325934,265.097334874,73.8302802381,226.783477938,129.412968416,222.144443022,94.7814554565,41.3270312144,63.4093063169,54.0692619847,43.9839438576,87.2841310305,86.9989733194,31.8552498845,43.6755177263,36.9752230756,44.0954399637,73.6063564186,209.827225653,128.162911623,97.6471236751,90.3548226369,40.1215616868,59.5255485458,39.6045888944
