,6120495930,6120508230,6120508880,6120509040,6120509300,6120509440,6120511390,6120511400,6120511580,6120511930,6120512020,6120512630,6120513850,6120513920,6120515890,6120517560,6120517570,6120517890,6120518290,6120519540,6120519630,6120519710,6120520930,6120523540,6120523640,6120526470,6120526600,6120535620,6120535820,6120538300,6120538400,6120539920,6120542160,6120542250,6121163070,6121164310,6121166340,6121171380,6121172160,6121172900,6121173250,6121173600
6120495930,1.0,-0.339353509957,0.985556697163,0.985877586464,0.988160209262,0.987955482571,-0.291543624316,0.958759031829,0.706244792336,0.886224052592,-0.178055730719,-0.350024279944,0.805614218806,-0.29015546545,-0.30979552619,0.940454476477,0.926827858164,0.927335819081,-0.410467970692,0.923585877524,-0.551629743045,0.655076878111,-0.600651760018,-0.437407467632,0.257660062157,0.46620390382,0.37470429688,0.425982569509,-0.46544006707,-0.462604389099,-0.0552654495065,-0.423389886014,0.368180406011,-0.409544308268,0.982951744086,0.933713289984,0.88591356168,-0.404597899978,-0.521695715161,-0.179854968208,-0.462914120222,0.557123451804
6120508230,-0.339353509957,1.0,-0.304516462624,-0.31899013665,-0.350955098876,-0.335567946174,0.996380494653,-0.193530499238,-0.0490247489812,-0.12528191426,0.959923980114,0.862455442304,-0.266354722715,0.630101097936,0.447906447313,-0.36384193508,-0.45564469051,-0.349196952456,0.389500231259,-0.456674789095,0.476077364597,-0.322319063739,0.510207378222,0.152597067154,-0.208799009455,-0.459902623565,-0.414944248586,-0.510038179328,-0.107581735384,-0.105484036791,-0.236505028573,-0.0670473527559,-0.502960884334,-0.067037857357,-0.378058190156,-0.163547657839,-0.326488772373,0.0575766756704,0.046384966245,-0.249728688946,-0.0735255665123,-0.543612252734
6120508880,0.985556697163,-0.304516462624,1.0,0.996271244823,0.990666286004,0.994659507854,-0.260251834377,0.981907068167,0.714394804518,0.932204027435,-0.163606328847,-0.314320089783,0.862669651173,-0.231026597927,-0.266839513109,0.958876289833,0.924788252878,0.952508270994,-0.378032651834,0.915691180355,-0.515834853123,0.681265575517,-0.564883605043,-0.421352689616,0.268152544742,0.430063124277,0.338372851139,0.367303164416,-0.482908030646,-0.479278929745,-0.0931119797001,-0.432666105875,0.304418927433,-0.418518524733,0.980060808255,0.965306708856,0.922612775206,-0.400527573043,-0.518576623994,-0.208058349182,-0.474631715128,0.502327549543
6120509040,0.985877586464,-0.31899013665,0.996271244823,1.0,0.996174259165,0.998870267475,-0.274197264389,0.966000292496,0.679161354838,0.90798467675,-0.171786526728,-0.318904855927,0.862156637353,-0.249058344402,-0.282663685344,0.969869384649,0.944577889652,0.961246242577,-0.398086018299,0.94032288256,-0.536824439593,0.702901039008,-0.584444358721,-0.440451766959,0.277019546151,0.475932093936,0.380256609543,0.415593267229,-0.486314898427,-0.483094073469,-0.0732445907662,-0.443433349104,0.349773292834,-0.429507782382,0.991904689324,0.945385147339,0.928934626837,-0.412751412623,-0.531110857738,-0.191870591949,-0.480821470934,0.54927370032
6120509300,0.988160209262,-0.350955098876,0.990666286004,0.996174259165,1.0,0.999077404819,-0.304041916293,0.954959313847,0.654784407003,0.890471821583,-0.195196983756,-0.352385880508,0.856430432475,-0.281373194399,-0.301975323528,0.975738007884,0.961309180318,0.965273587045,-0.409471934281,0.957548935272,-0.552809042117,0.71152572556,-0.602367705191,-0.446871923791,0.284868626561,0.512261951782,0.414469846911,0.45964916597,-0.471628087492,-0.468684868813,-0.0455764792276,-0.43205083105,0.392899670319,-0.418581221645,0.997533729365,0.931002921499,0.930253376066,-0.414108560264,-0.528434396833,-0.16440790659,-0.466103119908,0.591395657932
6120509440,0.987955482571,-0.335567946174,0.994659507854,0.998870267475,0.999077404819,1.0,-0.289637003779,0.961761716378,0.668812556027,0.900488575217,-0.184048833074,-0.337142917481,0.859322512193,-0.265801116386,-0.292142265347,0.972859663177,0.953016930289,0.963352867151,-0.402729330401,0.948377773154,-0.544109851832,0.706349783561,-0.592963738555,-0.443027512605,0.281031087984,0.492838683714,0.396279830058,0.436634191276,-0.477910756125,-0.474815476627,-0.0594130249003,-0.436339288164,0.370567144211,-0.422624166887,0.99386442088,0.939481116924,0.929642427363,-0.412835630125,-0.528981419316,-0.178040398228,-0.472383388988,0.569417893621
6120511390,-0.291543624316,0.996380494653,-0.260251834377,-0.274197264389,-0.304041916293,-0.289637003779,1.0,-0.153874161432,-0.0154669937864,-0.0904482484333,0.979106929077,0.832962151416,-0.23368490552,0.589654496871,0.40983456194,-0.319254938829,-0.405878899116,-0.306159760333,0.35344752712,-0.406591972275,0.433565749355,-0.290113953012,0.466317831521,0.127690584389,-0.206344625742,-0.421203887203,-0.381123769232,-0.467437157915,-0.111015826963,-0.109029117507,-0.224950031826,-0.0752752768726,-0.461563864564,-0.0747578522773,-0.329814319746,-0.125740794779,-0.286717980434,0.0423562895389,0.0293888272364,-0.242982492691,-0.0827655280139,-0.495816355699
6120511400,0.958759031829,-0.193530499238,0.981907068167,0.966000292496,0.954959313847,0.961761716378,-0.153874161432,1.0,0.79573908036,0.978434178741,-0.0750392545731,-0.199473962346,0.843316627557,-0.108260743903,-0.187174967309,0.91193773852,0.850641796069,0.90923910757,-0.309457303976,0.840076652396,-0.431498243947,0.604672936062,-0.477553765575,-0.360571446151,0.234363567734,0.309575214575,0.227957316319,0.244632239438,-0.466873950536,-0.462849664826,-0.143899835912,-0.407704640679,0.189882905676,-0.393497370817,0.935655134821,0.9965261929,0.88317293707,-0.35452000166,-0.471747942756,-0.246263114812,-0.455471738539,0.379075704616
6120511580,0.706244792336,-0.0490247489812,0.714394804518,0.679161354838,0.654784407003,0.668812556027,-0.0154669937864,0.79573908036,1.0,0.8055792982,0.00915429004034,-0.0373633292205,0.470884030802,0.0513907418392,-0.0429839351008,0.547604846362,0.477140546892,0.541019128074,-0.159412403927,0.470714620401,-0.23321183194,0.235526720759,-0.271208241394,-0.18868889839,0.0758146762043,0.0287448867931,-0.00702564999164,-0.00540644762718,-0.353936042916,-0.349878295345,-0.168777148007,-0.269751440369,-0.0337642316089,-0.259945354907,0.621735074045,0.812853018085,0.505672356138,-0.212391718795,-0.304496576895,-0.235298223074,-0.314160865517,0.0877932166465
6120511930,0.886224052592,-0.12528191426,0.932204027435,0.90798467675,0.890471821583,0.900488575217,-0.0904482484333,0.978434178741,0.8055792982,1.0,-0.0315821863878,-0.136269365076,0.810278075667,0.0079038699003,-0.118554255257,0.847683502389,0.766938518038,0.849160065645,-0.246680941326,0.754350070547,-0.35163193416,0.517254855706,-0.396022565598,-0.29538890045,0.201265502676,0.21543472346,0.145365270141,0.157100996035,-0.427391230109,-0.423289003282,-0.160574102809,-0.358959504017,0.10971175554,-0.346079165127,0.864795962611,0.991694454584,0.828295666147,-0.301026293756,-0.409015895359,-0.247064901145,-0.407391898622,0.283895413333
6120512020,-0.178055730719,0.959923980114,-0.163606328847,-0.171786526728,-0.195196983756,-0.184048833074,0.979106929077,-0.0750392545731,0.00915429004034,-0.0315821863878,1.0,0.775792704309,-0.146673864204,0.485321661029,0.31314127118,-0.210129364798,-0.282723973129,-0.200194872612,0.261172468514,-0.281900706161,0.322196793787,-0.193403207865,0.351908210509,0.0516481828331,-0.193216702119,-0.314162476747,-0.287163988116,-0.357925888693,-0.126137557248,-0.124447394122,-0.207348133262,-0.112410078081,-0.35486833031,-0.110121977161,-0.215727792486,-0.0564029507108,-0.185858040259,-0.00752406487377,-0.0253811408504,-0.233505705341,-0.123091029176,-0.373012712501
6120512630,-0.350024279944,0.862455442304,-0.314320089783,-0.318904855927,-0.352385880508,-0.337142917481,0.832962151416,-0.199473962346,-0.0373633292205,-0.136269365076,0.775792704309,1.0,-0.148806303789,0.855354900273,0.631792208239,-0.324031563686,-0.444877918121,-0.29916600638,0.520629565015,-0.445350774318,0.585240766913,-0.247070505581,0.608272785789,0.159134454372,-0.100591050926,-0.469969945756,-0.429625985625,-0.551209160917,-0.160135539199,-0.157683624192,-0.29171702808,-0.127514780678,-0.549213356703,-0.126357388114,-0.378820900571,-0.175381916541,-0.253160558871,0.0279457786001,0.0102851576828,-0.291157883491,-0.135358297066,-0.578300475375
6120513850,0.805614218806,-0.266354722715,0.862669651173,0.862156637353,0.856430432475,0.859322512193,-0.23368490552,0.843316627557,0.470884030802,0.810278075667,-0.146673864204,-0.148806303789,1.0,-0.108904707987,-0.0736443303902,0.924650505775,0.837474112091,0.944237882144,-0.172705429346,0.817868224785,-0.326951940032,0.820109451317,-0.376100276228,-0.322602131375,0.342762903125,0.298935257875,0.209438535546,0.194072618328,-0.443651658723,-0.439675973059,-0.177471408821,-0.413033987923,0.13632820468,-0.397858508534,0.845839087618,0.83069063552,0.973575775779,-0.321856628374,-0.437152631343,-0.264513459653,-0.459810236972,0.327905489617
6120513920,-0.29015546545,0.630101097936,-0.231026597927,-0.249058344402,-0.281373194399,-0.265801116386,0.589654496871,-0.108260743903,0.0513907418392,0.0079038699003,0.485321661029,0.855354900273,-0.108904707987,1.0,0.887328648618,-0.251445773274,-0.380545510585,-0.22587302532,0.682309719205,-0.384460969428,0.714819471264,-0.214201596532,0.704651915094,0.278355204216,0.0979002157186,-0.466197095429,-0.422203034438,-0.533407622628,-0.144944316885,-0.142418122974,-0.22733730185,-0.0433898010446,-0.537191026469,-0.0454430415708,-0.311520700783,-0.0644135923238,-0.184860292423,0.0802961163407,0.0648104737303,-0.202552951766,-0.0431454156727,-0.553410885213
