a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.000132823662376,0.402539462948,6.0,Distancia,912.538902033,000498305A,1858.52160765,44.1283780653,7528.779,44.1283780653,250.842382127,0.2,28655.1592714,71185.9628906
