a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.0127078851156,0.431733197536,5.0,Distancia,796.212786819,004664313A,16.8871290606,16.8524524964,78.6913,16.8524524964,77.0668621639,0.2,10240.7724157,23720.1412218
