,6120545260,6120546130,6120546300,6120546510,6120546740,6120547400,6120547500,6120547630,6120549330
6120545260,0.0,17617.46875,9861.00976562,12598.5683594,0.0,12598.5683594,8436.89892578,12902.2695312,28069.7714844
6120546130,17617.46875,0.0,7756.45898438,5018.90039062,17617.46875,5018.90039062,26054.3676758,4715.19921875,10452.3027344
6120546300,9861.00976562,7756.45898438,0.0,2737.55859375,9861.00976562,2737.55859375,18297.9086914,3041.25976562,18208.7617188
6120546510,12598.5683594,5018.90039062,2737.55859375,0.0,12598.5683594,0.0,21035.4672852,303.701171875,15471.203125
6120546740,0.0,17617.46875,9861.00976562,12598.5683594,0.0,12598.5683594,8436.89892578,12902.2695312,28069.7714844
6120547400,12598.5683594,5018.90039062,2737.55859375,0.0,12598.5683594,0.0,21035.4672852,303.701171875,15471.203125
6120547500,8436.89892578,26054.3676758,18297.9086914,21035.4672852,8436.89892578,21035.4672852,0.0,21339.168457,36506.6704102
6120547630,12902.2695312,4715.19921875,3041.25976562,303.701171875,12902.2695312,303.701171875,21339.168457,0.0,15167.5019531
6120549330,28069.7714844,10452.3027344,18208.7617188,15471.203125,28069.7714844,15471.203125,36506.6704102,15167.5019531,0.0
