,6120545260,6120546130,6120546300,6120546510,6120546740,6120547400,6120547500,6120547630,6120549330
6120545260,,1972.57292612,731.422200456,1128.14369108,0.0,995.660155111,255.577267616,542.016642067,729.039354548
6120546130,1972.57292612,,1013.45936969,259.950250525,1848.49871009,240.840604438,632.386204279,150.610622954,225.057599223
6120546300,731.422200456,1013.45936969,,111.059487504,670.510454467,104.759262786,394.024158513,81.6593739566,350.333832411
6120546510,1128.14369108,259.950250525,111.059487504,,1257.06775595,0.0,958.916428781,23.8300562261,565.718541465
6120546740,0.0,1848.49871009,670.510454467,1257.06775595,,1092.11015615,264.102839057,572.504102523,751.242061964
6120547400,995.660155111,240.840604438,104.759262786,0.0,1092.11015615,,1030.47004098,26.6725931515,598.505196077
6120547500,255.577267616,632.386204279,394.024158513,958.916428781,264.102839057,1030.47004098,,1962.65359211,6131.86156601
6120547630,542.016642067,150.610622954,81.6593739566,23.8300562261,572.504102523,26.6725931515,1962.65359211,,990.423227198
6120549330,729.039354548,225.057599223,350.333832411,565.718541465,751.242061964,598.505196077,6131.86156601,990.423227198,
