,6120535620,6120535710,6120538190,6120538400,6120539920,6120542160,6120542250,6120542320,6120542580,6120542590,6120544730,6120546160,6120549170,6120549760,6120549770,6120549930,6120549940,6120550030,6120550040,6120550140,6120550260,6120550380,6120550650,6120550660,6120550850,6120551010,6120551030,6120553760,6120555470,6120558960,6120559160,6120561950,6120562670,6120563960,6120564180,6120564190,6120564890,6120565270,6120565280,6120566220,6120566390,6120567600,6120568240,6120568540,6120571440,6120572200,6120576200,6120577240,6120579310,6120580890,6120581940,6120583620,6120583690,6120583700,6120585320,6121173480,6121173600,6121176350,6121177050,6121177220,6121177230,6121177530,6121177590,6121177870,6121178160,6121178680,6121178960,6121180450,6121180580,6121181110,6121181990,6121182490,6121183270,6121183720,6121184410,6121185180,6121186950,6121187120,6121187370,6121188080,6121191270,6121191690,6121195610,6121196510,6121197040
6120535620,0.0,0.4578287200378359,11.89394365265419,12.448807243020342,18.909198010661697,29.162309443288986,29.325824113206902,29.523640984940467,31.448728115792967,31.366908747953698,40.77841470464266,49.63288654194187,58.1892982103449,67.3953772081596,61.11354177545457,67.14472686106406,60.4427635277981,61.91514127421465,95.97201963153957,67.61321651682722,62.58360173167036,78.2801828859537,67.73909570725029,68.72917595930578,68.1185400646966,68.41604691404602,69.20259941132785,81.06170794079443,87.36173580360915,104.5719732325188,106.050501643644,119.83817967410485,124.60719108146698,179.37846948433742,134.71446285522177,138.4353783151998,144.38686878213858,148.00623764096758,148.1628249909995,191.56825447669942,167.12794460432542,199.9887546982782,203.41908939263743,183.1878626556379,202.98777807956245,205.70953059020195,231.41968965289485,237.91780501285646,247.38363597126965,256.1088701180113,262.2084917943829,269.6496353293355,269.70815255977607,270.02548925678013,291.2083423587546,41.41373878229045,23.233317420792226,40.25230182742153,34.77954000727708,39.07818383181241,43.13234458435361,52.294802233402386,57.563857262558024,67.23104613520883,72.85304112315984,81.06389434424338,85.20480860526953,75.13240315590197,107.27957983517555,115.65258268197034,123.34764982074154,131.05399512414436,140.97871978875935,148.2443484886644,158.4448033188493,166.64693209718092,152.29941514030497,157.16942835149985,162.17108879688044,176.35142843044088,216.34883615310724,223.3476897898059,275.2849380203352,282.41031018132173,292.47478507746104
6120535710,0.4578287200378359,0.0,11.673246593437778,12.224658868745967,18.67329280744868,28.837195221074026,29.027948794075268,29.228933465738248,31.150042803682343,31.0732074917113,40.46325298401341,49.26632101523864,58.0280195030907,67.0100061989693,60.79916252751416,66.76409553235186,60.198746500777936,61.77848099650543,96.13468052103703,67.23393099482166,62.286297818747386,78.34188570271434,67.38188845131069,68.67587101352933,67.75990600282262,68.05688446002188,69.14727513797452,80.9544676266184,87.19863431813027,104.41786625284311,105.9075035139012,119.69702383677269,124.47049707956238,179.49608916008452,134.62414470538744,138.37718366460828,144.3408193614976,147.97322192601476,148.13144186888152,191.67682050084346,167.15859558128457,200.09371057267785,203.5216415453861,183.22804769980596,203.03484958346334,205.75356276770276,231.46296803318862,237.9600468984559,247.42249360379293,256.1411187531506,262.24055148351283,269.6771990764358,269.73516392332135,270.0525979962371,291.2620908409265,41.82528576509878,23.648602076995516,39.807555514686314,34.61635378984282,39.03647810002894,43.16934676932198,52.39155084109283,57.69305474857512,67.39334488530113,73.02104891734331,81.22719833286227,85.36397557577683,75.096090421191,107.4309758250158,115.8089812226532,123.49155926146176,131.19382224302527,141.10947735701635,148.37460134308557,158.57690262773673,166.77328999168935,152.2831773982935,157.16504240159082,162.17923196820948,176.3842119910286,216.39059704455266,223.39555314081701,275.32797775263396,282.4397146491682,292.5105096182123
6120538190,11.89394365265419,11.673246593437778,0.0,0.5629017231370603,7.0314370442288885,18.008736591140394,17.804846612530003,17.967599831068313,19.918879121334463,19.787338229977102,29.37525035932604,39.02126504786976,46.47713800949448,57.125754758786144,49.640012899175545,56.755667451882424,48.56407433217086,50.35369601157647,88.87707179789128,57.189178079819406,50.95217271147705,69.20519721927927,56.850325219501705,57.959129051922716,57.254736259517344,57.561103316271314,58.40694319244596,69.71140535309705,75.62895463334246,92.88177033378767,94.42382929164307,108.21956090808055,113.01554995599471,171.11453872647522,123.47975483324468,127.51890303189295,133.60218030580768,137.3728102043413,137.5491355308121,183.1149980696215,157.35292459666368,191.45889750161624,194.84085934354974,173.54825752760883,193.44420347240063,196.11608266261,221.8013629020639,228.28045332191851,237.69002664888967,246.31146350044577,252.4062406621674,259.77806125937826,259.82839902637164,260.147080960708,281.73455827022747,43.81290930675918,26.946828575965192,33.21593391473898,23.085883029069738,28.65082679474784,33.948237474127865,44.13679004671059,50.032162023519305,60.34420142076719,66.04522117027669,74.07557003639246,78.09112659784684,64.55569052409749,99.8781237389315,108.33313020989527,115.72867967060203,123.3271314491743,133.0389512243864,140.2804181961743,150.50205825413943,158.5742636646861,141.87342095900974,146.89702397132675,152.06856622074864,166.6019130179825,206.71392380604016,213.805640671634,265.646544727133,272.5624391759461,282.7191089563788
6120538400,12.448807243020342,12.224658868745967,0.5629017231370603,0.0,6.470878353882648,17.468874528000036,17.248531195661,17.409945702882617,19.361639649831638,19.228471519869462,28.820427445635296,38.49500557292892,45.95262218011544,56.60904692671698,49.08144541800734,56.23420978887785,48.005040998113344,49.84412904372391,88.65247908643397,56.666246659154744,50.39031196327889,68.87009273603121,56.30974827953149,57.51307269324018,56.7150155839109,57.02166918068843,57.95886552968809,69.21826171300756,75.1005020850365,92.35717502397333,93.9052715831849,107.70135611103777,112.49965564368503,170.81129210266178,122.99245078992968,127.05456464301697,133.14670998370573,136.92742683699421,137.10506744045114,182.80017797923077,156.96146651154382,191.13922294485295,194.51823720841736,173.16422593056294,193.06508317846846,195.73385368324728,221.41675163920948,227.89450874756798,237.30044407146875,245.9154045143759,252.00975096065437,259.37721350859977,259.42705330728234,259.7458105683032,281.35708998811026,44.091165314998825,27.317060728858433,32.870080268985454,22.568300022499454,28.248328166342233,33.631606273738036,43.87534857536156,49.803370888982265,60.14497420485691,65.84682588646565,73.86268954041117,77.86936858753032,64.12211510409021,99.63318229738532,108.09091296119522,115.46818787637491,123.05930729335338,132.75772761755192,139.99696438147248,150.21873007344337,158.28284965220496,141.44155627116857,146.4748591677055,151.65696193279666,166.21152156434334,206.32880460778705,213.4258583947525,265.25962314854786,272.1627810557709,282.32482744005705
6120539920,18.909198010661697,18.67329280744868,7.0314370442288885,6.470878353882648,0.0,11.732714255994125,11.09678856145467,11.216208519604196,13.1644732631805,12.983686085603425,22.642031619457445,32.82455626496506,39.77087604275403,51.04224942349965,42.789900399150305,50.593447401141546,41.536112244637856,43.811897844617015,85.72282579637603,51.0013130435216,44.00986355665826,64.7370899593181,50.35535200180408,52.158638100557084,50.774766610582404,51.08592659886433,52.58086829551252,63.336059277431225,68.86322794954748,86.15113383251698,87.75579943449144,101.55197834576173,106.37121901714274,166.90815464317333,117.14238476636851,121.43790053331678,127.61985824257266,131.50454133463776,131.69590722293398,178.76420684319237,152.10361850186754,187.04668732430244,190.39219575193033,168.3799413958858,188.327134374396,190.96179941402005,216.61293455867226,223.07512692543926,232.44053809941335,240.98528729120312,247.0741099876484,254.39441785317183,254.43899462620675,254.7585019872349,276.6191785807311,47.1429632489454,31.567315949817697,29.94061421953528,16.534317652503272,23.599442175055152,29.956035912273837,40.73461447134273,46.993682867454005,57.61019802975529,63.29279577039949,71.10979957233758,75.00150108871263,58.89174263150035,96.44998691167554,104.92446694757459,112.08571933186191,119.5856010083008,129.12462123754682,136.3328000120789,146.54823733749504,154.5174131466229,136.15920387748622,141.2932301954062,146.58560692799537,161.36147078892688,201.52303279839307,208.67545755928128,260.4234432136359,267.19081341446275,277.4083628378431
6120542160,29.162309443288986,28.837195221074026,18.008736591140394,17.468874528000036,11.732714255994125,0.0,2.369731873199353,2.662587578150057,3.3076047265576176,3.576253501896779,11.667994984730859,21.11292898332413,33.966161931047324,39.3163421608769,31.9865209710643,38.8827717300589,32.72923710593533,38.668219733500685,88.35328731333597,39.29792549073283,33.62093350031434,65.11206411395732,38.84161610851592,49.44818492966889,39.2462041517215,39.552797180154634,49.77705485402556,58.35906449455484,62.03119810828648,79.33087289900787,81.22803671921861,94.93092277910529,99.82885502440743,166.90097359523503,111.76489457295659,116.90446751878316,123.36365595419977,127.57314859627655,127.8079818768888,178.40943025183924,149.76212177623543,186.53433825049902,189.79115819345535,166.18052944132072,186.19386356543544,188.73057445112178,214.2393841715066,220.6473750895713,229.88647465034518,238.22489804214925,244.2892973960613,251.46814640305237,251.49794579054853,251.81911505283736,274.32959714333816,58.04663060184227,43.16516355246715,21.30251686296811,14.549336096077282,25.13162611266401,33.01921106436978,44.12653490444943,50.73615585196972,61.5180740879731,67.02634331402929,74.3103009611416,77.91134302620357,56.39211913814774,98.44291623371815,106.87038427780958,113.51985099656702,120.76921674941158,129.89933999450065,136.9982507508971,147.14899196108223,154.87101795034576,132.65066062583048,138.06817390893738,143.66326900461718,159.00688861361112,199.17586073483093,206.46115937285745,257.89179619971304,264.2780473893359,274.6368030333934
6120542250,29.325824113206902,29.027948794075268,17.804846612530003,17.248531195661,11.09678856145467,2.369731873199353,0.0,0.3322148860796258,2.1237036784765504,2.0747656764477016,11.577171597788361,21.92101911071098,32.26148536587637,40.15054706530762,31.8454515614388,39.64898088980433,31.74195551583747,36.87435920228925,85.99117348726293,40.03978822319571,33.25841344468388,62.81765841370001,39.26529253109695,47.369816680442725,39.68739442268225,39.999439619668486,47.70939641110124,56.59790132519046,60.61931317164806,77.94090500028958,79.77964436322672,93.51415457680318,98.39978867228065,164.6655632863132,110.12784744176571,115.13562852462437,121.55731536038412,125.72306931725258,125.9520624602365,176.20030821519995,147.72620875620686,184.33821665067356,187.6023445810156,164.1336329596882,184.14402627484816,186.69148487231462,212.21956130435916,218.6343517679929,227.8886744068583,236.25168572426008,242.31961982663825,249.51595212839186,249.5475212768559,249.86852572682963,272.3071361689623,56.531640318215025,42.080253393322515,23.58562652680924,12.20973728053611,22.76190046258954,30.65578115634658,41.76031784769904,48.371850306282454,59.15286585238517,64.6583500784689,71.94093697760512,75.54421398570578,54.30631289173225,96.0971893773358,104.52766485684548,111.19667143602145,118.45824174778883,127.61025262380326,134.71644850818066,144.87262652389262,152.61048240401325,130.74647737349676,136.13028835151107,141.690795662414,156.97480213035666,197.1509389265825,204.4231057600727,255.89453586488182,262.32553478625914,272.66857684498297
6120542320,29.523640984940467,29.228933465738248,17.967599831068313,17.409945702882617,11.216208519604196,2.662587578150057,0.3322148860796258,0.0,1.9539939245565239,1.845847198389321,11.433579847298676,21.88223079251889,31.94136313158366,40.10674155096347,31.67412624228869,39.59538222580821,31.4783094548757,36.549438827457415,85.69108118195098,39.98256485519244,33.06047031364447,62.497220462975406,39.1638553137196,47.03762148076929,39.588214549864965,39.90091669995149,47.37718185410339,56.27396202125681,60.31671093949708,77.63939265259897,79.47389809080036,93.2104018644888,98.09509046667861,164.3389166514702,109.80974456293588,114.8108086864626,121.23087340367162,125.39495162340516,125.62373939035021,175.8718876598281,147.39404465126668,184.00908763490526,187.27285867106858,163.8014283929593,183.811815547695,186.35930248104106,211.8874903198619,218.3023384846328,227.55682394107677,235.9201907749558,241.9881835245689,249.18484261650772,249.21644784724106,249.5374488177984,271.97503921070063,56.48172133395286,42.10584848973973,23.822656066819157,11.898145533747648,22.474445625842257,30.382088295472435,41.48280366964319,48.096745908661305,58.87652591123464,64.37762822311934,71.65052330545096,75.24912157443183,53.97415866140197,95.78870956773531,104.21812406868993,110.88170949679154,118.14075800590984,127.28921727975613,134.3944404344521,144.5499507347198,152.28605929018798,130.4166217234538,135.79955683957323,141.35935512328396,156.64265646367414,196.81883209299144,204.09092612951457,255.56268721642238,261.99441523166456,272.3371587980462
6120542580,31.448728115792967,31.150042803682343,19.918879121334463,19.361639649831638,13.1644732631805,3.3076047265576176,2.1237036784765504,1.9539939245565239,0.0,0.4532787653887805,9.480692660512808,20.061619725067313,30.66294265526336,38.267711937421055,29.725647335569185,37.737145981034544,29.73005131388764,35.36062728260203,85.67361836211566,38.1175273505526,31.136300613473225,62.14473401805819,37.23556430576465,46.21472087235561,37.662256831229634,37.97564228036374,46.53707138282559,55.05254082175739,58.809780991358565,76.12001596112027,77.99412526218568,91.71002275185421,96.6033166522917,163.80776917079513,108.4764330850483,113.5980939807796,120.05606994121052,124.26662899607157,124.50182419272186,175.27985448049515,146.49840728984043,183.38890152468315,186.6374019762231,162.92153928990666,182.93595179394697,185.46761945018946,210.9680077602881,217.37331764313868,226.606906509444,234.93768612931024,241.0010772594224,248.17546943824433,248.20485731991357,248.52606330235145,271.05883078991684,58.091397790471845,43.923995685759024,23.30690690105662,11.85268382810624,22.683886145572963,30.718021366493602,41.76119689553492,48.393643857151915,59.1527901987915,64.60401970780207,71.76232709360204,75.30128876595656,53.161631539980725,95.64535109119804,104.05607773420007,110.62523373457863,117.83514439411447,126.907690919037,133.98978339249436,144.1283905081861,151.81955988042523,129.34961817930045,134.77312945799832,140.3767210221518,155.74131164611228,195.90668950072748,203.1975225648991,254.61187181376147,260.98539435290166,271.34805512327887
6120542590,31.366908747953698,31.0732074917113,19.787338229977102,19.228471519869462,12.983686085603425,3.576253501896779,2.0747656764477016,1.845847198389321,0.4532787653887805,0.0,9.663099143638483,20.37143666600503,30.437871087254067,38.564253044025754,29.853150201340323,38.02298547136681,29.678264906246017,35.11308720449833,85.24842379109835,38.399190189768035,31.21845016660582,61.75208747413753,37.46362543239591,45.89071528446705,37.893164124733545,38.20733970929458,46.21624013205033,54.815460904226214,58.65796405089313,75.97321954287192,77.83375470300018,91.55699159585983,96.44743896365668,163.44038229031347,108.27150803676646,113.36083778034039,119.80946662095508,124.00893433939646,124.24263112171153,174.92141151547966,146.1914251359999,183.0347723362845,186.2856473232971,162.61170066681862,182.62550497668065,185.16021079588646,210.6661569080136,217.07338307097598,226.31119499938157,234.64867546861558,240.71304735809974,247.89214482822683,247.9220034001277,248.24316704927304,270.75658262413174,57.72368316862922,43.62566842718287,23.756518437259988,11.419918316221194,22.2402976673099,30.269991407196745,41.31609920010194,47.94799540256786,58.70836161375902,64.16216985461625,71.32739044313259,74.870548542361,52.83640259266329,95.23139775252262,103.64406093090055,110.22301889007096,117.43849138131176,126.52015213058719,133.60520650513067,143.74606488671478,151.44318107748092,129.0779624626156,134.49266017580254,140.08706880821745,155.43552721691213,195.603314085223,202.8905547596747,254.31645503055648,260.7020411228889,271.06054953186367
6120544730,40.77841470464266,40.46325298401341,29.37525035932604,28.820427445635296,22.642031619457445,11.667994984730859,11.577171597788361,11.433579847298676,9.480692660512808,9.663099143638483,0.0,11.630780429227489,26.02178359243034,29.40557348908666,20.33596901840695,28.763743930374265,21.97731029112665,31.052532505050877,86.56725481171121,29.102078051295848,21.973791426351706,61.64648939993975,27.8613345875142,43.60907822941974,28.299968153895215,28.616621908141827,43.83202953189694,50.1030703840691,52.18378538948032,69.30939555430082,71.39812154253958,84.94332834698925,89.86870793550442,161.88555061807432,102.56838605251167,108.31722497157115,114.95646059281229,119.39911279685005,119.66714148323618,173.03372368093852,142.77755138208647,180.98940297393546,184.15684419756371,159.24868904560685,179.25215594680475,181.70023936435578,207.03002084560498,213.38075704385528,222.50022174093908,230.65912893081978,236.69455054099404,243.75098191481368,243.76911455351237,244.09113647879647,267.0898327994624,66.33229968019336,52.982573096120895,22.756066048389094,15.872552572861405,26.163510280690208,34.24312911458475,44.6499640684206,51.21182910500778,61.6966959299054,66.8471308392686,73.39026807952361,76.61256467249589,50.463940400739745,95.86580504107793,104.13999833620012,110.21713005887138,117.15589421161906,125.82157437313835,132.76697787797235,142.79387701970097,150.24375946726965,124.7880540464629,130.40811692509428,136.2241690906234,151.97252475810512,192.02245439144133,199.39972283119593,250.47908325303206,256.5542217504046,267.0112975372779
6120546160,49.63288654194187,49.26632101523864,39.02126504786976,38.49500557292892,32.82455626496506,21.11292898332413,21.92101911071098,21.88223079251889,20.061619725067313,20.37143666600503,11.630780429227489,0.0,31.282712858676973,18.23288521610776,14.860602133688946,17.77038563074553,22.669022390818863,36.207080120832266,95.15125927298551,18.18576266626445,17.878836873549808,69.39623175138749,18.21340594989723,49.88786405329903,18.56270399361016,18.849978654519077,49.99777877128213,53.2790729324109,52.61857221755872,68.91301968878889,71.34673612464415,84.34912393705932,89.26482007908906,167.3862556477125,103.22192863926773,109.88238520468465,116.73006948660776,121.47136057314975,121.78394230416667,178.1360167244057,146.24245853263443,185.8921872564856,188.9570299924106,162.69673336279538,182.6104356021482,184.94331502874073,209.97815044109691,216.24149731240416,225.18892617906428,233.10008209317098,239.08539440491487,245.9677161718369,245.97041413906462,246.29294782970993,269.8771702599789,77.84256161799391,63.98225874094862,20.137413535452886,27.367632863698784,37.20733284642302,45.11081403471502,55.04115838141022,61.46709226672674,71.66805430145351,76.57877653310112,82.64376920926406,85.60614243537636,56.38247202636614,103.81880702984583,111.91357196634104,117.50483483076259,124.1439155901503,132.36093160403064,139.13161282768806,148.99628514494822,156.16223584065807,127.24900123016612,133.09968982817963,139.16454135513996,155.33056018248132,195.08213905427777,202.55026101448146,253.07728491507424,258.7389025938395,269.3075823710184
6120549170,58.1892982103449,58.0280195030907,46.47713800949448,45.95262218011544,39.77087604275403,33.966161931047324,32.26148536587637,31.94136313158366,30.66294265526336,30.437871087254067,26.02178359243034,31.282712858676973,0.0,40.381529720311235,23.639657395792355,39.162971960332975,12.149884074359033,5.059335506485939,65.07022201171195,39.09607829431318,21.228116334428666,38.746960143519395,34.446437769466236,18.63827383446197,34.931584896746024,35.194531382881344,18.72722354838537,24.416484018791863,29.173233626167647,46.404656081311,47.985672684861186,61.78141176315015,66.60585016468269,136.3810360639907,77.87824129565078,82.94992548555685,89.44622866419256,93.7343135000343,93.98282120876247,147.3374693310224,116.75902137880152,155.21623184921722,158.34817227516882,133.2290920021807,153.2343438956722,155.68885263706298,181.04388469178647,187.405361613727,196.55103996650647,204.75944214575836,210.8048093588172,217.90439249692915,217.92687456312643,218.24862380176242,241.11523223356372,68.24273813794754,61.01863116457312,48.51397457430659,23.411832824706384,22.933105062908997,26.520374153067806,31.69532049234013,36.74346841779289,45.15009561391617,49.11695228070309,53.85839512170741,56.27027255749327,25.111765793066006,73.04314284311462,80.98320946384251,86.33443061898448,92.89265041631693,101.08020143305119,107.8662150942298,117.75897545150977,124.99689939608658,98.96580105537153,104.51143249523592,110.26751160246194,125.95813213956217,166.02602646149407,173.3930737828026,224.53984732478835,230.71188381023603,241.13556698132322
