a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.124848621047,0.19845792905,3.0,Distancia,15.8636343164,000139415P,8.13465860527,49.920790601,8.0097,29.0277246031,99.3456044215,0.2,277.829022368,1399.93913923
