,6120619810,6120620290,6120620300,6120620840,6120621680,6120622580,6120623420,6120623430,6120626990,6120627220,6120628270,6120632430
6120619810,0.0,3.85244540668,3.55775324664,6.35933981516,10.7579223784,16.8712330077,30.3477364027,30.1850190191,43.3174874306,44.7829298304,49.0277527956,66.6170004127
6120620290,3.85244540668,0.0,0.569651444898,2.90244651691,7.11191013374,13.0793328167,26.5414904491,26.3755750373,39.5013801985,40.9669895773,45.2454246735,63.0769316639
6120620300,3.55775324664,0.569651444898,0.0,2.90899653828,7.24712690213,13.314811066,26.9428169358,26.7745916569,39.7597347731,41.225176587,45.4751238782,63.1875140685
6120620840,6.35933981516,2.90244651691,2.90899653828,0.0,4.40634298515,10.6120418998,24.7478520239,24.5689581547,37.0597186366,38.5239775733,42.7151091977,60.2909046571
6120621680,10.7579223784,7.11191013374,7.24712690213,4.40634298515,0.0,6.28682090156,20.9249339052,20.7336296523,32.6872101655,34.1503409466,38.3155939051,55.9654213902
6120622580,16.8712330077,13.0793328167,13.314811066,10.6120418998,6.28682090156,0.0,15.0879842392,14.882625714,26.4547879537,27.9197159323,32.1661678899,50.3777452043
6120623420,30.3477364027,26.5414904491,26.9428169358,24.7478520239,20.9249339052,15.0879842392,0.0,0.225792587135,16.3647937554,17.6554511306,22.5374508327,43.4548296097
6120623430,30.1850190191,26.3755750373,26.7745916569,24.5689581547,20.7336296523,14.882625714,0.225792587135,0.0,16.3666131128,17.6663756856,22.5452949407,43.4333221011
6120626990,43.3174874306,39.5013801985,39.7597347731,37.0597186366,32.6872101655,26.4547879537,16.3647937554,16.3666131128,0.0,1.46561511062,6.19701365708,27.2186402167
6120627220,44.7829298304,40.9669895773,41.225176587,38.5239775733,34.1503409466,27.9197159323,17.6554511306,17.6663756856,1.46561511062,0.0,4.88813577623,26.0887125063
6120628270,49.0277527956,45.2454246735,45.4751238782,42.7151091977,38.3155939051,32.1661678899,22.5374508327,22.5452949407,6.19701365708,4.88813577623,0.0,21.2953577409
6120632430,66.6170004127,63.0769316639,63.1875140685,60.2909046571,55.9654213902,50.3777452043,43.4548296097,43.4333221011,27.2186402167,26.0887125063,21.2953577409,0.0
