,6120530580,6120531000,6120531390,6120532270
6120530580,0.0,0.0,0.0,0.0
6120531000,0.0,0.0,1.497651464131725e-16,0.0
6120531390,0.0,1.497651464131725e-16,0.0,1.497651464131725e-16
6120532270,0.0,0.0,1.497651464131725e-16,0.0
