,6120531390,6120532380,6120534300,6120537050
6120531390,0.0,10.7480953322,23.9331159306,34.1134226605
6120532380,10.7480953322,0.0,13.6686276552,26.7334964263
6120534300,23.9331159306,13.6686276552,0.0,16.686967293
6120537050,34.1134226605,26.7334964263,16.686967293,0.0
