,6120531390,6120532380,6120534300,6120537050
6120531390,1.0,1.0,1.0,-1.0
6120532380,1.0,1.0,-1.0,1.0
6120534300,1.0,-1.0,1.0,1.0
6120537050,-1.0,1.0,1.0,1.0
