,6120531390,6120532380,6120534300,6120537050
6120531390,,1180.83240114,1124.26228526,176.915675652
6120532380,1180.83240114,,2897.05739502,248.994740301
6120534300,1124.26228526,2897.05739502,,1974.13336107
6120537050,176.915675652,248.994740301,1974.13336107,
