,6120404940,6120405880,6120407830,6120408060,6120411150,6120413190,6120420870,6120422620,6121125150,6121125460,6121126060,6121126470
6120404940,1.0,-0.605316010708,-0.598748159959,0.420858730177,-0.324222218295,-0.167353053547,0.105053960569,0.109926397429,-0.0149515457948,-0.0368764071911,-0.00420575003652,0.258892629441
6120405880,-0.605316010708,1.0,0.997195015175,0.24594361357,0.0858005674816,0.0376840111561,-0.463489316806,-0.591847107299,-0.231051662729,-0.424425128073,-0.0905381042724,-0.32021817695
6120407830,-0.598748159959,0.997195015175,1.0,0.30529130817,0.13344497866,0.086554006735,-0.457066492795,-0.593756070018,-0.217639597665,-0.41685573491,-0.0475315902053,-0.283638401827
6120408060,0.420858730177,0.24594361357,0.30529130817,1.0,0.614776119343,0.655898322854,-0.00443399784235,-0.210750393203,-0.271744948025,-0.427563970109,0.556532778809,0.509321147281
6120411150,-0.324222218295,0.0858005674816,0.13344497866,0.614776119343,1.0,0.951475190596,0.00322769952913,-0.17161265881,0.314322858036,-0.110285081793,0.625410058887,0.484564179766
6120413190,-0.167353053547,0.0376840111561,0.086554006735,0.655898322854,0.951475190596,1.0,0.0621675085761,-0.105688834006,0.205070124063,-0.280758378124,0.530300063247,0.501155475457
6120420870,0.105053960569,-0.463489316806,-0.457066492795,-0.00443399784235,0.00322769952913,0.0621675085761,1.0,0.913491554262,-0.115643099046,-0.231922618939,0.220149841634,0.506797708066
6120422620,0.109926397429,-0.591847107299,-0.593756070018,-0.210750393203,-0.17161265881,-0.105688834006,0.913491554262,1.0,-0.0694236314531,-0.0896307025402,-0.0045846890484,0.221455000898
6121125150,-0.0149515457948,-0.231051662729,-0.217639597665,-0.271744948025,0.314322858036,0.205070124063,-0.115643099046,-0.0694236314531,1.0,0.696729307975,-0.0263007455794,0.0176564513688
6121125460,-0.0368764071911,-0.424425128073,-0.41685573491,-0.427563970109,-0.110285081793,-0.280758378124,-0.231922618939,-0.0896307025402,0.696729307975,1.0,0.257311152432,-0.0972753343115
6121126060,-0.00420575003652,-0.0905381042724,-0.0475315902053,0.556532778809,0.625410058887,0.530300063247,0.220149841634,-0.0045846890484,-0.0263007455794,0.257311152432,1.0,0.91101926577
6121126470,0.258892629441,-0.32021817695,-0.283638401827,0.509321147281,0.484564179766,0.501155475457,0.506797708066,0.221455000898,0.0176564513688,-0.0972753343115,0.91101926577,1.0
