,6120624130,6120629910,6121212900,6121213270
6120624130,,0.3317145291510291,1.514107877255803,0.7423784227067934
6120629910,0.3317145291510291,,0.04046288903199108,0.030384231878708385
6121212900,1.514107877255803,0.04046288903199108,,0.06558665742834895
6121213270,0.7423784227067934,0.030384231878708385,0.06558665742834895,
