,6120624130,6120629910,6121212900,6121213270
6120624130,0.0,0.0,0.0,0.0
6120629910,0.0,0.0,0.0,0.0
6121212900,0.0,0.0,0.0,-2.99530292826345e-16
6121213270,0.0,0.0,-2.99530292826345e-16,0.0
