,6120283290,6120283410,6120285610,6120288890,6120289130,6120290220,6120292750,6120292890,6120293670,6120293740,6120295270,6120296120,6120297920,6120300900,6120301550,6120301700,6120302110,6120302210,6120305240,6120305440,6120307880,6120308220,6120308230,6120309930,6120310880,6120310890,6120312700,6120314020,6120316360,6121075530,6121077290,6121079190,6121082280
6120283290,1.0,0.2538066086390199,0.9631529478624867,0.8500479383775796,-0.0729076986106823,0.6084998540708755,-0.11351569162155004,-0.2349170179428741,0.5115382406972765,-0.2713507783647751,0.04261156418673577,-0.08988499341081845,-0.403823340762876,-0.4369521883231271,0.14759644296588698,-0.511010286667608,0.0683637972020709,-0.45850994666610906,0.05760753530139516,-0.6033568135950234,-0.5997792306254113,0.00611665289289643,0.01329279192941394,-0.6359983647375359,-0.5851737993150858,0.00018820771150286067,-0.02700966210103638,-0.012914018853973846,0.01993027248552739,-0.061908255570245374,-0.22441873194493328,0.06124422495118996,-0.6368684187067869
6120283410,0.2538066086390199,1.0,-0.2020415376986066,-0.27628746987443004,0.7333997745499798,-0.27403753948819737,0.837853259514392,0.768069743909609,-0.36657658867659676,0.5974911572223481,0.2428845820158865,0.11838840886250278,0.5933173383460933,0.5133108532895542,-0.4216775899710904,0.1747717195579263,-0.4004560982913515,0.161338488085651,-0.40657660988021915,0.15309590762771114,0.33270640155164755,-0.42962960793446336,-0.43719565277726674,0.12342175125826116,0.040714861371360704,-0.4210898672687276,-0.3436732680915771,-0.3813030420326778,-0.423267318883119,0.8964821546315285,0.7215854793801666,-0.37102641645948725,0.2010908548051237
6120285610,0.9631529478624867,-0.2020415376986066,1.0,0.908576585967189,-0.2963133039212112,0.6243185728420393,-0.35777998570665737,-0.4400670869816377,0.5808315801318898,-0.42814339413967506,-0.11613129833983778,-0.18350651100036292,-0.5329456424294046,-0.5387617263423993,0.15806369828494218,-0.5052600627810461,0.08314222201196085,-0.4562132054979247,0.0735594897579565,-0.5623505720013044,-0.6160877800742395,0.006870160075908941,0.02046054580235377,-0.5791589695568266,-0.5074247764906112,0.008013094869203893,-0.021704497656791513,-0.00953489696497364,0.01990286708606109,-0.33160426734712084,-0.41896335947699503,0.1382883528104219,-0.606418446228418
6120288890,0.8500479383775796,-0.27628746987443004,0.908576585967189,1.0,-0.3587421143706426,0.8485629694694725,-0.4538995219950228,-0.532330137840122,0.8216536863008477,-0.49078224884266924,-0.10708320712324362,-0.2110726896166069,-0.6198880008387297,-0.6188438865531307,0.24091851080019538,-0.5653513292417578,0.13193576245583874,-0.5051026529372984,0.11974849408277193,-0.6310908936445918,-0.7021620051785755,0.03520921274941292,0.04533218536631261,-0.6524545263639453,-0.5719329817878749,0.028255490555072094,-0.014417873761698214,0.003623285451236814,0.04259357624482122,-0.43915939400487025,-0.4956912971268205,0.2454320555876337,-0.6861778942636573
6120289130,-0.0729076986106823,0.7333997745499798,-0.2963133039212112,-0.3587421143706426,1.0,-0.20728109922310367,0.9597611777715553,0.919428428694258,-0.24627487243461238,0.874824896496658,0.5298359945058757,0.28838837430522657,0.7759097685271747,0.7061567158997311,-0.3899791685679914,0.29985837519957176,-0.40791236733363173,0.2861578390352264,-0.4172043908895734,0.2553841876814646,0.4620475535205749,-0.4323024313292012,-0.44959820864079475,0.20833403026482253,0.0940222592803579,-0.4352679519945064,-0.358280905455593,-0.3921946341570167,-0.42970913669809113,0.9334964399053477,0.9315982975886115,-0.31483609324814615,0.30599281562901465
6120290220,0.6084998540708755,-0.27403753948819737,0.6243185728420393,0.8485629694694725,-0.20728109922310367,1.0,-0.31566363247859264,-0.3925829375586869,0.9281664084483057,-0.3058511563980934,0.16125583167896956,-0.059057721576785044,-0.49096115535476864,-0.49552721343113987,0.3338246737365967,-0.5187248410387317,0.18310664434217508,-0.46643881088801536,0.1687635824591468,-0.5904898442012582,-0.6275036157314476,0.08502523302841326,0.08723186062624425,-0.6141724989986918,-0.5493206262171986,0.06660632711973229,0.013918950143746207,0.03822896515380911,0.08507682961401346,-0.31834683938666164,-0.34161481078306055,0.3115920326978787,-0.6343290326029131
6120292750,-0.11351569162155004,0.837853259514392,-0.35777998570665737,-0.4538995219950228,0.9597611777715553,-0.31566363247859264,1.0,0.9807170224513848,-0.4064599010953653,0.9091923952411874,0.5051043662696619,0.33218022046759654,0.8695696760794264,0.807629332099291,-0.4672306702741129,0.43160117643952356,-0.48300927345514233,0.40992988681339515,-0.49314582668010365,0.38230413871972085,0.5912419375593251,-0.5158678627076293,-0.5392871433741564,0.32873450426474876,0.1931017857688566,-0.5219234854582931,-0.43051925398943647,-0.47131691267756537,-0.5180221653587755,0.9920315362610873,0.9730292128915384,-0.36416502620894886,0.4330145238937373
6120292890,-0.2349170179428741,0.768069743909609,-0.4400670869816377,-0.532330137840122,0.919428428694258,-0.3925829375586869,0.9807170224513848,1.0,-0.47763345463629003,0.9563367146391298,0.5314556690823086,0.4020201480949727,0.9479701567144442,0.9046659682341419,-0.4970770991313015,0.5758416398109253,-0.521503053759115,0.5482809895290502,-0.5321366194438023,0.5186991276195742,0.7176689405888491,-0.5568797119925823,-0.5888904698685158,0.4565576887047398,0.3000159264711963,-0.5703444549842649,-0.4720094757514728,-0.5152544321110945,-0.5665175185700557,0.9598451763187755,0.9944844332292999,-0.3596890025411063,0.5644062195709574
6120293670,0.5115382406972765,-0.36657658867659676,0.5808315801318898,0.8216536863008477,-0.24627487243461238,0.9281664084483057,-0.4064599010953653,-0.47763345463629003,1.0,-0.36322906181519116,0.03955283042812407,-0.1673271372430779,-0.5583082091568919,-0.5515796275947805,0.44182581487980943,-0.5400979384970168,0.26985726747461614,-0.4756694537809112,0.25167527933438055,-0.6304436223930264,-0.6856627964892954,0.12666371658135842,0.11829498241663305,-0.6617389269494084,-0.5971505001246378,0.09307235078708928,0.022688756460588762,0.04295795458125985,0.08835185697598372,-0.4182419165154549,-0.4250773176521355,0.5469422668864408,-0.6894491755345552
