,6120283290,6120285610,6120288890,6120290220,6120293670,6120293740,6120295270,6120296120,6120301550,6120302110,6120305240,6120305440,6120308220,6120310890,6120312700,6120314020,6120316360,6121079190,6121082280
6120283290,0.0,0.251746870122,0.476748059894,0.516425653154,0.626764541225,0.637698799921,0.640590200485,0.674166576264,0.636840958017,0.656892318384,0.661231972876,0.42424928934,0.664803164389,0.665146752586,0.663937028851,0.663690011812,0.65919471961,0.673085063517,0.376460154552
6120285610,0.251746870122,0.0,0.158425257948,0.415419525899,0.435030489034,0.649733322564,0.668552233239,0.649125978519,0.533884263097,0.548126377101,0.567435692012,0.352890264451,0.643249938409,0.635016793606,0.640155180631,0.645707708563,0.643690983535,0.594393477733,0.256847988518
6120288890,0.476748059894,0.158425257948,0.0,0.318589125274,0.140862080506,0.642011090117,0.659883504353,0.626659783895,0.441065358542,0.473753500049,0.50647526004,0.344949004207,0.627805661982,0.615860272626,0.624655217232,0.631487863053,0.627776298006,0.488623457376,0.225808064255
6120290220,0.516425653154,0.415419525899,0.318589125274,0.0,0.106312707688,0.585614149165,0.596499385968,0.674214441776,0.368830034614,0.473532933362,0.51429849198,0.439155489761,0.630220711417,0.617880845961,0.622580428489,0.622301603528,0.609982373846,0.541604426634,0.372091781192
6120293670,0.626764541225,0.435030489034,0.140862080506,0.106312707688,0.0,0.669427553383,0.674286587944,0.654521150078,0.381025923476,0.48485959847,0.527063670707,0.463682867264,0.647978106673,0.64054531288,0.648292624664,0.652447006476,0.648535516768,0.379844988312,0.375023903211
6120293740,0.637698799921,0.649733322564,0.642011090117,0.585614149165,0.669427553383,0.0,0.212883134987,0.441120606243,0.673438964204,0.554936406378,0.527495806562,0.674478972826,0.562269711258,0.500538879751,0.502512436372,0.519682966169,0.539909128933,0.672757116875,0.674098206237
6120295270,0.640590200485,0.668552233239,0.659883504353,0.596499385968,0.674286587944,0.212883134987,0.0,0.156450883565,0.644574718346,0.670927031572,0.666200687679,0.673216760191,0.672921483146,0.665556748834,0.667680590152,0.671680623211,0.674153890828,0.639698373829,0.671721135993
6120296120,0.674166576264,0.649125978519,0.626659783895,0.674214441776,0.654521150078,0.441120606243,0.156450883565,0.0,0.590345736689,0.674418157352,0.672662210845,0.668984241169,0.674383653931,0.670985827804,0.671935581244,0.67385280897,0.674474985662,0.671234037219,0.669898507326
6120301550,0.636840958017,0.533884263097,0.441065358542,0.368830034614,0.381025923476,0.673438964204,0.644574718346,0.590345736689,0.0,0.180287004695,0.246832504726,0.526211506854,0.45020610472,0.4369065299,0.460973281473,0.468688396617,0.451820494768,0.223451493311,0.431351820942
6120302110,0.656892318384,0.548126377101,0.473753500049,0.473532933362,0.48485959847,0.554936406378,0.670927031572,0.674418157352,0.180287004695,0.0,0.008450762207,0.533188927326,0.171700534442,0.146459711396,0.1963749331,0.213558800376,0.206086049188,0.481382397807,0.434667238582
6120305240,0.661231972876,0.567435692012,0.50647526004,0.51429849198,0.527063670707,0.527495806562,0.666200687679,0.672662210845,0.246832504726,0.008450762207,0.0,0.556767613849,0.116379942045,0.103784201109,0.15911721838,0.176895005011,0.172530245962,0.533275561172,0.460748832864
6120305440,0.42424928934,0.352890264451,0.344949004207,0.439155489761,0.463682867264,0.674478972826,0.673216760191,0.668984241169,0.526211506854,0.533188927326,0.556767613849,0.0,0.600089845965,0.551702985761,0.534542756376,0.568131388227,0.55914738928,0.602521810615,0.0762421875183
6120308220,0.664803164389,0.643249938409,0.627805661982,0.630220711417,0.647978106673,0.562269711258,0.672921483146,0.674383653931,0.45020610472,0.171700534442,0.116379942045,0.600089845965,0.0,0.0384473059364,0.0746853206663,0.0928595060699,0.0870457227122,0.655396464486,0.524456407752
6120310890,0.665146752586,0.635016793606,0.615860272626,0.617880845961,0.64054531288,0.500538879751,0.665556748834,0.670985827804,0.4369065299,0.146459711396,0.103784201109,0.551702985761,0.0384473059364,0.0,0.0164709174489,0.0303366547666,0.0334581801732,0.652314862437,0.501809431027
6120312700,0.663937028851,0.640155180631,0.624655217232,0.622580428489,0.648292624664,0.502512436372,0.667680590152,0.671935581244,0.460973281473,0.1963749331,0.15911721838,0.534542756376,0.0746853206663,0.0164709174489,0.0,0.00636717924297,0.0156685849195,0.660473123778,0.497138722527
6120314020,0.663690011812,0.645707708563,0.631487863053,0.622301603528,0.652447006476,0.519682966169,0.671680623211,0.67385280897,0.468688396617,0.213558800376,0.176895005011,0.568131388227,0.0928595060699,0.0303366547666,0.00636717924297,0.0,0.00274660081707,0.664763740596,0.536771184837
6120316360,0.65919471961,0.643690983535,0.627776298006,0.609982373846,0.648535516768,0.539909128933,0.674153890828,0.674474985662,0.451820494768,0.206086049188,0.172530245962,0.55914738928,0.0870457227122,0.0334581801732,0.0156685849195,0.00274660081707,0.0,0.663869873349,0.520090190603
6121079190,0.673085063517,0.594393477733,0.488623457376,0.541604426634,0.379844988312,0.672757116875,0.639698373829,0.671234037219,0.223451493311,0.481382397807,0.533275561172,0.602521810615,0.655396464486,0.652314862437,0.660473123778,0.664763740596,0.663869873349,0.0,0.553604619299
6121082280,0.376460154552,0.256847988518,0.225808064255,0.372091781192,0.375023903211,0.674098206237,0.671721135993,0.669898507326,0.431351820942,0.434667238582,0.460748832864,0.0762421875183,0.524456407752,0.501809431027,0.497138722527,0.536771184837,0.520090190603,0.553604619299,0.0
