,6120030670,6121176620,6121176930,6121178050,6121178470,6121178620
6120030670,0.0,49.9125415099,44.9485635514,31.9847313305,27.3820968623,18.8455557604
6121176620,49.9125415099,0.0,5.04368815112,18.0389822877,22.893349786,31.813460802
6121176930,44.9485635514,5.04368815112,0.0,13.2244020762,18.1369951374,26.7738651828
6121178050,31.9847313305,18.0389822877,13.2244020762,0.0,4.9313498314,14.7505264723
6121178470,27.3820968623,22.893349786,18.1369951374,4.9313498314,0.0,11.3936586658
6121178620,18.8455557604,31.813460802,26.7738651828,14.7505264723,11.3936586658,0.0
